"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
433.2,"chr1_9596953_C_A_A",NA,-9.36295417931226,184.603980016215,8.58461189215671e-05,0.959549328767213,"logistic",43462,691,42771,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Ischemic stroke",8,"Circulatory system","red",NA,"12"
443,"chr1_9596953_C_A_A",NA,-9.50810840337687,187.32311343369,7.42473550322772e-05,0.959518521303665,"logistic",43462,712,42750,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr1_9596953_C_A_A",NA,-9.59002584975007,119.165587209844,6.84076532653914e-05,0.935858309440883,"logistic",43462,2200,41262,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr1_9596953_C_A_A",NA,-9.0319511503542,306.966718109046,0.000119529046360017,0.976527049077419,"logistic",43462,167,43295,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr1_9596953_C_A_A",NA,-8.64411778985586,308.14484949123,0.000176160016758814,0.97762057786503,"logistic",43462,131,43331,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr1_9596953_C_A_A",NA,-9.23060288402642,318.47201230185,9.79941393114439e-05,0.976877326142256,"logistic",43462,211,43251,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr1_9596953_C_A_A",NA,-8.61560254128013,328.961109811452,0.000181255568620113,0.979105522674933,"logistic",43462,109,43353,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr1_9596953_C_A_A",NA,-8.36366934064193,317.500088219973,0.000233187119051447,0.978984349328617,"logistic",43462,121,43341,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr1_9596953_C_A_A",NA,-9.32159480129583,322.899920338119,8.94711079236163e-05,0.976969571129071,"logistic",43462,276,43186,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr1_9596953_C_A_A",NA,-9.52379855858124,198.358522756425,7.30914940399735e-05,0.961705838640383,"logistic",43462,843,42619,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr1_9596953_C_A_A",NA,-9.00758958756859,199.281013756881,0.000122476719912708,0.963947543212661,"logistic",43462,442,43020,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr1_9596953_C_A_A",NA,-8.99563525240514,545.086211334688,0.000123949633985851,0.986832995323613,"logistic",43462,71,43391,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr1_9596953_C_A_A",NA,-9.45692192737857,201.44504584296,7.81467626031362e-05,0.96255672946347,"logistic",43462,703,42759,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr1_9596953_C_A_A",NA,-9.43298557688295,194.872575822176,8.00398776482114e-05,0.961392744380259,"logistic",43462,912,42550,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr1_9596953_C_A_A",NA,0.971230089144048,0.766794202761692,2.64119136277712,0.205294362595981,"logistic",43462,12421,31041,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr1_9596953_C_A_A",NA,-9.19092641161861,332.627436688689,0.000101960363675426,0.97795622238762,"logistic",43462,219,43243,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr1_9596953_C_A_A",NA,-9.40047794863592,196.149960262444,8.26845371493687e-05,0.961776051309335,"logistic",43462,658,42804,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr1_9596953_C_A_A",NA,1.40385224438582,1.09038420932439,4.07085171597597,0.19792563614117,"logistic",43462,1493,41969,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr1_9596953_C_A_A",NA,-9.1648766513612,199.092873880409,0.000104651303707583,0.963283809915576,"logistic",43462,607,42855,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr1_9596953_C_A_A",NA,-10.1810903350018,122.327613906491,3.78798846421114e-05,0.933670199238815,"logistic",43462,2953,40509,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr1_9596953_C_A_A",NA,0.521537208434806,1.08647310883854,1.68461526513217,0.631207682991433,"logistic",43462,3119,40343,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr1_9596953_C_A_A",NA,-9.39720207547688,202.237486559464,8.29558453482821e-05,0.962938694836842,"logistic",43462,564,42898,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr1_9596953_C_A_A",NA,-8.19905518621742,311.897620687684,0.000274913189077028,0.979027906153911,"logistic",43462,106,43356,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"chr1_9596953_C_A_A",NA,-9.57615373078515,119.064963594346,6.93632249478375e-05,0.935896879369613,"logistic",43462,2501,40961,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"chr1_9596953_C_A_A",NA,-7.76999539275844,331.925513060426,0.000422215212052062,0.981324143628417,"logistic",43462,147,43315,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"chr1_9596953_C_A_A",NA,0.777806936771148,0.773434198758391,2.17669340097934,0.314582199228619,"logistic",43462,9707,33755,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"chr1_9596953_C_A_A",NA,-8.86879226073916,201.673987646112,0.000140712429016781,0.964923625567126,"logistic",43462,319,43143,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"chr1_9596953_C_A_A",NA,-9.6816796546365,186.596303545468,6.24165773858404e-05,0.958619769410012,"logistic",43462,960,42502,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"chr1_9596953_C_A_A",NA,-0.65568920021999,1.11573523620522,0.5190841863416,0.556750762760892,"logistic",43462,8550,34912,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"chr1_9596953_C_A_A",NA,0.214846115229838,0.871065656960263,1.23967111578255,0.805181085933843,"logistic",43462,9153,34309,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"chr1_9596953_C_A_A",NA,-9.92552401204363,114.42183940787,4.89102284772099e-05,0.930874195590482,"logistic",43462,2397,41065,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"chr1_9596953_C_A_A",NA,-9.46808346968207,516.54219252943,7.72793739091837e-05,0.985375803314915,"logistic",43462,81,43381,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"chr1_9596953_C_A_A",NA,-9.77624014661952,122.226596841706,5.67848980710816e-05,0.936249538704738,"logistic",43462,2150,41312,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"chr1_9596953_C_A_A",NA,-8.73816647559094,324.234096523834,0.000160347619819814,0.978499472119595,"logistic",43462,157,43305,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"chr1_9596953_C_A_A",NA,-9.38476466641381,316.502637656075,8.39940439985651e-05,0.976345025787194,"logistic",43462,269,43193,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"chr1_9596953_C_A_A",NA,-9.51720407305186,71.5673757400683,7.35750876126379e-05,0.894207269955175,"logistic",43462,4246,39216,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"chr1_9596953_C_A_A",NA,0.794056915051199,1.12297014806912,2.2123535752926,0.479501722314656,"logistic",43462,2692,40770,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"chr1_9596953_C_A_A",NA,-8.85382530243839,196.665093252994,0.000142834305482613,0.964091518173923,"logistic",43462,401,43061,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"chr1_9596953_C_A_A",NA,-9.54459504078559,114.712409417957,7.15871448881311e-05,0.933688890503782,"logistic",43462,1582,41880,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"chr1_9596953_C_A_A",NA,-8.90348288374335,198.827079747122,0.000135914725979162,0.964282641720322,"logistic",43462,399,43063,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"chr1_9596953_C_A_A",NA,-8.3773409810346,332.382328433184,0.000230020762578574,0.979892302165843,"logistic",43462,88,43374,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"chr1_9596953_C_A_A",NA,-10.9433973381256,107.910493647163,1.76743285051465e-05,0.919223570173774,"logistic",43462,4935,38527,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"chr1_9596953_C_A_A",NA,-8.20851587496659,321.413040521053,0.000272324585257286,0.979625169587035,"logistic",43462,130,43332,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"chr1_9596953_C_A_A",NA,-8.79018552870129,195.112587097214,0.000152219723937671,0.964065970254115,"logistic",43462,305,43157,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"chr1_9596953_C_A_A",NA,-8.53848925206299,333.095324391148,0.000195785819856094,0.979549449586077,"logistic",43462,110,43352,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"chr1_9596953_C_A_A",NA,-10.0961123910087,72.9088064439078,4.12395673042217e-05,0.889864317279163,"logistic",43462,9689,33773,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"chr1_9596953_C_A_A",NA,1.15559005972188,1.17811991373494,3.17589683356191,0.326653680027517,"logistic",43462,2123,41339,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"chr1_9596953_C_A_A",NA,-9.17271825569301,72.7936598781516,0.000103833878741348,0.899724126539763,"logistic",43462,4045,39417,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"chr1_9596953_C_A_A",NA,-9.10777587951884,195.845425085914,0.000110800875781315,0.962907812520201,"logistic",43462,525,42937,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"chr1_9596953_C_A_A",NA,-1.42826760466453,1.18662787135932,0.239723859218049,0.228730435592754,"logistic",43462,11373,32089,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"chr1_9596953_C_A_A",NA,-1.22049632396305,1.1728445096227,0.295083673474667,0.298047642008339,"logistic",43462,10097,33365,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"chr1_9596953_C_A_A",NA,-16.2845833832085,10134.3487368913,8.46633203156067e-08,0.998717903596332,"logistic",43462,305,43157,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"chr1_9596953_C_A_A",NA,0.916586091832395,1.21671408569965,2.50073850895322,0.451252193658589,"logistic",43462,2591,40871,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"chr1_9596953_C_A_A",NA,2.30771965216383,1.00570921045697,10.051477636087,0.0217549576368054,"logistic",43462,2154,41308,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"chr1_9596953_C_A_A",NA,-9.65160544799864,313.055035562703,6.43222181195514e-05,0.975404812854838,"logistic",43462,293,43169,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"chr1_9596953_C_A_A",NA,-16.7152252732404,6004.01491460472,5.50389195798564e-08,0.997778685906466,"logistic",43462,1251,42211,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"chr1_9596953_C_A_A",NA,0.0379491853363078,1.26354993623173,1.03867845144128,0.976040109910061,"logistic",43462,3446,40016,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"chr1_9596953_C_A_A",NA,-16.6914410176675,5847.54217772673,5.63636709730718e-08,0.997722491844336,"logistic",43462,1355,42107,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"chr1_9596953_C_A_A",NA,-16.9252509861434,6062.98953429578,4.46125339941475e-08,0.997772653435478,"logistic",43462,1741,41721,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"chr1_9596953_C_A_A",NA,-9.28769641606924,194.878316374886,9.25560254672656e-05,0.961988048094906,"logistic",43462,577,42885,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"chr1_9596953_C_A_A",NA,1.66267327647009,1.37691655686799,5.27338924572153,0.227226637934271,"logistic",43462,1350,42112,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"chr1_9596953_C_A_A",NA,-17.406672512102,16042.5380479602,2.75662810525748e-08,0.99913426962207,"logistic",43462,369,43093,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"chr1_9596953_C_A_A",NA,0.479678487091856,1.20753498708009,1.61555489693037,0.691192143430198,"logistic",43462,5037,38425,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"chr1_9596953_C_A_A",NA,-9.36952613229161,195.609928553074,8.52837920812648e-05,0.961796711246068,"logistic",43462,661,42801,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"chr1_9596953_C_A_A",NA,-8.99953230933583,324.571516069245,0.000123467535199017,0.977879550268677,"logistic",43462,190,43272,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"chr1_9596953_C_A_A",NA,-9.46305701565073,200.190563076039,7.76687930084121e-05,0.962297842404636,"logistic",43462,734,42728,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"chr1_9596953_C_A_A",NA,0.987096576361185,1.12236058199278,2.6834320109712,0.379139676159773,"logistic",43462,2974,40488,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"chr1_9596953_C_A_A",NA,-9.43636022088156,117.731556643832,7.977022679917e-05,0.936116767721209,"logistic",43462,1932,41530,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"chr1_9596953_C_A_A",NA,-8.1835991574924,331.507435515014,0.000279195261899962,0.980305406169557,"logistic",43462,101,43361,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"chr1_9596953_C_A_A",NA,-10.0208438406905,122.041534002468,4.44634150476289e-05,0.934559153270838,"logistic",43462,2978,40484,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"chr1_9596953_C_A_A",NA,-8.83280993686718,545.334328590291,0.000145867783813775,0.987077185184429,"logistic",43462,56,43406,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"chr1_9596953_C_A_A",NA,-0.309827769189353,1.11678472514798,0.733573289267035,0.781451197877463,"logistic",43462,7995,35467,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"chr1_9596953_C_A_A",NA,0.77411255191887,0.86565494734009,2.16866669385268,0.371187765321417,"logistic",43462,7377,36085,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"chr1_9596953_C_A_A",NA,-9.71031198171488,330.271390774298,6.06547879520985e-05,0.976544768452542,"logistic",43462,260,43202,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"chr1_9596953_C_A_A",NA,-8.51605105332236,325.416159879481,0.000200228558116395,0.979121964444312,"logistic",43462,137,43325,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"chr1_9596953_C_A_A",NA,-8.91140956497055,528.753313421143,0.000134841631928216,0.986553390144744,"logistic",43462,54,43408,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"chr1_9596953_C_A_A",NA,-8.53036504494247,200.978930196801,0.000197382903141251,0.966144692193732,"logistic",43462,359,43103,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"chr1_9596953_C_A_A",NA,-9.00923928530622,200.520893857684,0.000122274836913704,0.964163758239795,"logistic",43462,476,42986,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"chr1_9596953_C_A_A",NA,-8.54511402980665,321.7512802469,0.000194493069135271,0.978812164671508,"logistic",43462,130,43332,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"chr1_9596953_C_A_A",NA,-9.50449791378494,120.098323533213,7.45159088484985e-05,0.936921820284737,"logistic",43462,2984,40478,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"chr1_9596953_C_A_A",NA,-8.18052587003899,543.315290287008,0.000280054629060164,0.987986959329447,"logistic",43462,55,43407,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"chr1_9596953_C_A_A",NA,-9.25975864440087,197.438886634026,9.51782941869944e-05,0.962593433247024,"logistic",43462,754,42708,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"chr1_9596953_C_A_A",NA,-8.52173065211997,528.222371139604,0.000199094563603755,0.987128408870451,"logistic",43462,55,43407,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"chr1_9596953_C_A_A",NA,2.4823466004166,0.852473548679379,11.969318697125,0.00359198671894378,"logistic",43462,1526,41936,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"chr1_9596953_C_A_A",NA,-9.34456062394796,513.60922541634,8.74397455629136e-05,0.985484160015306,"logistic",43462,89,43373,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"chr1_9596953_C_A_A",NA,0.36927250497733,1.0971925248148,1.44668177795018,0.736447659696283,"logistic",43462,3999,39463,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"chr1_9596953_C_A_A",NA,-0.324877139377686,1.08501498334933,0.722616129255781,0.764618230695159,"logistic",43462,7674,35788,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
