"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
430.3,"ZNF155.M2",NA,-13.5374077466246,422.954491687904,1.32062196514318e-06,0.97446665083421,"logistic",43462,121,43341,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"ZNF155.M2",NA,-0.0295903449026573,0.582446047860842,0.970843162947914,0.959482037431734,"logistic",43462,276,43186,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"ZNF155.M2",NA,0.0216041937929847,0.306442354959571,1.02183925409856,0.943795680375475,"logistic",43462,843,42619,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"ZNF155.M2",NA,-0.487004416849025,0.579352819747515,0.614464318942509,0.400571636438725,"logistic",43462,442,43020,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"ZNF155.M2",NA,0.671704525038141,0.707114897599636,1.95757120761916,0.342151508377397,"logistic",43462,71,43391,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"ZNF155.M2",NA,0.327035536804991,0.30173482560693,1.38685076054964,0.278430950181074,"logistic",43462,703,42759,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"ZNF155.M2",NA,0.0386974887286693,0.285166162943306,1.03945598893075,0.892057226743433,"logistic",43462,912,42550,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"ZNF155.M2",NA,0.00621364123364077,0.102250206345022,1.00623298594861,0.951543191210211,"logistic",43462,12421,31041,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"ZNF155.M2",NA,-0.308821236579567,0.704419811542263,0.734312026423501,0.661092651466786,"logistic",43462,219,43243,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"ZNF155.M2",NA,-0.377034625095905,0.451256144789883,0.685892324397345,0.403423630259447,"logistic",43462,658,42804,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"ZNF155.M2",NA,-0.257883135684714,0.291561099889088,0.772685526195697,0.376431279983307,"logistic",43462,1493,41969,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"ZNF155.M2",NA,0.356259764865083,0.319850820530819,1.42797843871608,0.265351687641473,"logistic",43462,607,42855,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"ZNF155.M2",NA,-0.205095981618495,0.208322005475967,0.81456912899582,0.324862731667181,"logistic",43462,2953,40509,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"ZNF155.M2",NA,0.00457540609315213,0.188351204165671,1.00458588924574,0.9806197847758,"logistic",43462,3119,40343,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"ZNF155.M2",NA,-0.529462673659715,0.577247256648185,0.588921327618702,0.359027418546116,"logistic",43462,564,42898,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"ZNF155.M2",NA,1.61291600774112,0.399109536336428,5.01742075449553,5.31587501265726e-05,"logistic",43462,106,43356,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,TRUE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"ZNF155.M2",NA,-0.0364734405295747,0.192038778053097,0.964183701764768,0.849365961105466,"logistic",43462,2501,40961,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"ZNF155.M2",NA,-0.0444495603013332,0.580318647265591,0.956523845651407,0.938945663330212,"logistic",43462,147,43315,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"ZNF155.M2",NA,0.165906377590351,0.108302249930833,1.18046257879852,0.125551304600847,"logistic",43462,9707,33755,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"ZNF155.M2",NA,-0.537618649373817,0.705274211979804,0.584137633935434,0.445891027124989,"logistic",43462,319,43143,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"ZNF155.M2",NA,0.283936279790162,0.28129127204267,1.32834828542453,0.312781356117291,"logistic",43462,960,42502,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"ZNF155.M2",NA,0.227924383636473,0.115321036642262,1.25599034841871,0.0481056773934194,"logistic",43462,8550,34912,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"ZNF155.M2",NA,-0.0686358582507571,0.119932862072247,0.933666605174804,0.567128456749197,"logistic",43462,9153,34309,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"ZNF155.M2",NA,-0.00122792416516755,0.22011058885023,0.998772829425228,0.995548889053823,"logistic",43462,2397,41065,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"ZNF155.M2",NA,1.4941509445184,0.596806772526,4.4555519356057,0.0122945369853128,"logistic",43462,81,43381,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"ZNF155.M2",NA,0.228331169030752,0.197333366425659,1.25650137087899,0.247238274664786,"logistic",43462,2150,41312,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"ZNF155.M2",NA,0.503556036929613,0.581691304707797,1.65459462116171,0.386668020498798,"logistic",43462,157,43305,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"ZNF155.M2",NA,0.524148347088413,0.45482538090725,1.68901977706057,0.249149897532221,"logistic",43462,269,43193,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"ZNF155.M2",NA,0.117215061531738,0.155458435786752,1.12436121053489,0.450851535614038,"logistic",43462,4246,39216,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"ZNF155.M2",NA,0.34149086538059,0.170548861639861,1.40704374043829,0.0452519215901784,"logistic",43462,2692,40770,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"ZNF155.M2",NA,0.577360167783538,0.358675300160712,1.78132980668391,0.107463037898678,"logistic",43462,401,43061,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"ZNF155.M2",NA,0.557370819521317,0.217862265176788,1.74607571187492,0.0105166164495416,"logistic",43462,1582,41880,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"ZNF155.M2",NA,-0.861238302184318,0.707316119580575,0.422638404089758,0.223370534474986,"logistic",43462,399,43063,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"ZNF155.M2",NA,-0.0135533019594957,0.998536358307687,0.986538130500809,0.989170511162649,"logistic",43462,88,43374,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"ZNF155.M2",NA,0.292304198426299,0.156633305688859,1.33951043263427,0.062017743518959,"logistic",43462,4935,38527,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"ZNF155.M2",NA,0.736205165144762,0.509381742095029,2.08799685782205,0.148375989656938,"logistic",43462,130,43332,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"ZNF155.M2",NA,-0.38913216151487,0.704126545009134,0.677644705544785,0.580506378610486,"logistic",43462,305,43157,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"ZNF155.M2",NA,-13.6222777033362,451.95349194518,1.21316525177544e-06,0.975954694938767,"logistic",43462,110,43352,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"ZNF155.M2",NA,-0.004002344386745,0.103485022291395,0.9960056543188,0.969149034482668,"logistic",43462,9689,33773,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"ZNF155.M2",NA,-0.0708174173533128,0.208387390399738,0.931631976431894,0.733980468702304,"logistic",43462,2123,41339,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"ZNF155.M2",NA,0.145394521049962,0.143084429630828,1.15649574219188,0.309560365059941,"logistic",43462,4045,39417,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"ZNF155.M2",NA,0.254292293101895,0.359892561678009,1.28954867536908,0.479828545832114,"logistic",43462,525,42937,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"ZNF155.M2",NA,0.0293638175341107,0.12122339482574,1.02979918532987,0.808602751946568,"logistic",43462,11373,32089,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"ZNF155.M2",NA,0.17468439170932,0.122058923173444,1.19087030875309,0.152387784388756,"logistic",43462,10097,33365,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"ZNF155.M2",NA,0.321535876301767,0.449244184822587,1.37924448732995,0.474160370540474,"logistic",43462,305,43157,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"ZNF155.M2",NA,0.391579002630546,0.197444384578841,1.47931479265161,0.0473409663544052,"logistic",43462,2591,40871,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"ZNF155.M2",NA,0.0441760213236934,0.20812442182182,1.04516631025535,0.831905955651987,"logistic",43462,2154,41308,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"ZNF155.M2",NA,-0.0818052054471104,0.584952490891034,0.921451434935562,0.888779047997056,"logistic",43462,293,43169,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"ZNF155.M2",NA,0.161054430784785,0.251659084854881,1.17474890957876,0.522191673817494,"logistic",43462,1251,42211,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"ZNF155.M2",NA,-0.296372170005357,0.228050521398022,0.743510664153908,0.193741539542315,"logistic",43462,3446,40016,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"ZNF155.M2",NA,0.347285741963768,0.244805844767396,1.41522105564422,0.156010696344115,"logistic",43462,1355,42107,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"ZNF155.M2",NA,0.31423906487256,0.193608427742245,1.36921702911831,0.104575508250492,"logistic",43462,1741,41721,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"ZNF155.M2",NA,0.334144169009845,0.360488094780654,1.39674449633079,0.353967288395034,"logistic",43462,577,42885,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"ZNF155.M2",NA,-0.0724173827094027,0.305084481215071,0.930142589346568,0.812371084939209,"logistic",43462,1350,42112,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"ZNF155.M2",NA,0.158305615800573,0.44925942426735,1.1715241763015,0.724560676593371,"logistic",43462,369,43093,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"ZNF155.M2",NA,0.0904612042515445,0.143121652253109,1.09467903792523,0.527348891737695,"logistic",43462,5037,38425,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"ZNF155.M2",NA,0.0853746348448403,0.358891072571839,1.08912501445871,0.811970652846267,"logistic",43462,661,42801,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"ZNF155.M2",NA,-0.0502606079003113,0.711289508938019,0.950981558896951,0.943667359397678,"logistic",43462,190,43272,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"ZNF155.M2",NA,0.272196585505359,0.291322695689006,1.31284506225478,0.350124752630699,"logistic",43462,734,42728,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"ZNF155.M2",NA,0.264554393423824,0.1710889461564,1.30285028775278,0.122032758465602,"logistic",43462,2974,40488,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"ZNF155.M2",NA,-0.0306061816322967,0.215301889312633,0.969857445553005,0.886957789930782,"logistic",43462,1932,41530,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"ZNF155.M2",NA,-0.363015079640439,0.999886005942102,0.69557594438487,0.716562704117791,"logistic",43462,101,43361,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"ZNF155.M2",NA,-0.255370850352412,0.205278970413538,0.774629173185263,0.21349273004001,"logistic",43462,2978,40484,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"ZNF155.M2",NA,1.59367935109322,0.500400486100749,4.92182477560915,0.00144850197587717,"logistic",43462,56,43406,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"ZNF155.M2",NA,0.196676167460259,0.114291709513793,1.21734975940446,0.0852823677476787,"logistic",43462,7995,35467,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"ZNF155.M2",NA,0.0713788991175393,0.120294950810198,1.07398808192128,0.552936430620956,"logistic",43462,7377,36085,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"ZNF155.M2",NA,-0.827496863685728,0.997825178187536,0.43714214434061,0.406934419498626,"logistic",43462,260,43202,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"ZNF155.M2",NA,-0.090726070403921,0.715895723310905,0.913267847730402,0.899153431378067,"logistic",43462,137,43325,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"ZNF155.M2",NA,-12.7052109548014,434.173944007222,3.03526763400662e-06,0.976654874864092,"logistic",43462,54,43408,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"ZNF155.M2",NA,-0.592934685442179,0.578068056306155,0.552702893226672,0.305024629386069,"logistic",43462,359,43103,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"ZNF155.M2",NA,0.560453351821938,0.320070151382097,1.75146635079692,0.0799402503557003,"logistic",43462,476,42986,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"ZNF155.M2",NA,0.11312944844249,0.705867985612656,1.11977687693965,0.872668405088201,"logistic",43462,130,43332,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"ZNF155.M2",NA,0.0660543679869621,0.16152419247579,1.06828479608103,0.682580673395043,"logistic",43462,2984,40478,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"ZNF155.M2",NA,0.323725831488438,1.00380094088289,1.3822682807262,0.747073916585584,"logistic",43462,55,43407,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"ZNF155.M2",NA,-0.117767017039956,0.336573566617308,0.88890312777309,0.726413911860293,"logistic",43462,754,42708,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"ZNF155.M2",NA,0.52679422226857,0.994461857529641,1.69349462990796,0.59630057945427,"logistic",43462,55,43407,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"ZNF155.M2",NA,-0.182516696020626,0.253912344815175,0.833170733176458,0.472253230211523,"logistic",43462,1526,41936,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"ZNF155.M2",NA,0.95235736485836,0.565734591761994,2.59181231066243,0.0922977677056631,"logistic",43462,89,43373,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"ZNF155.M2",NA,0.132589107893257,0.155107220172486,1.14178075323381,0.392649540829243,"logistic",43462,3999,39463,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"ZNF155.M2",NA,0.0841693356554789,0.114497684959759,1.087813083755,0.462267492001226,"logistic",43462,7674,35788,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"ZNF155.M2",NA,0.365123712370187,0.44772077491816,1.44069222857526,0.414776681545166,"logistic",43462,299,43163,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
290.1,"ZNF155.M2",NA,-0.525577304388896,0.608974831043459,0.591213955416616,0.388108553615256,"logistic",43462,444,43018,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Dementia",5,"Mental disorders","magenta",NA,"100"
296.2,"ZNF155.M2",NA,0.169257860720985,0.102766533485165,1.18442551636746,0.0995552855776431,"logistic",43462,9902,33560,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Depression",5,"Mental disorders","magenta",NA,"101"
305.2,"ZNF155.M2",NA,0.15490166393766,0.318596657182646,1.1675431438645,0.626825439860894,"logistic",43462,789,42673,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Eating disorders",5,"Mental disorders","magenta",NA,"102"
315.1,"ZNF155.M2",NA,0.701721014310115,0.331024973697969,2.0172213886659,0.0340192772100162,"logistic",43462,326,43136,0.999999999705596,0.00632736643504671,0,"",TRUE,FALSE,FALSE,"Learning disability",5,"Mental disorders","magenta",NA,"103"
300.3,"ZNF155.M2",NA,-13.1443854382454,274.47014065257,1.95643730897377e-06,0.961803878886616,"logistic",43462,229,43233,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Obsessive-compulsive disorder",5,"Mental disorders","magenta",NA,"104"
316,"ZNF155.M2",NA,0.0967301152128705,0.158243256416271,1.10156303839356,0.541017669863953,"logistic",43462,3916,39546,0.999999999705596,0.00632736643504671,0,"",FALSE,FALSE,FALSE,"Psychoactive substance misuse",5,"Mental disorders","magenta",NA,"105"
