"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
696.4,"FAM234B.M3",NA,-0.746513650457085,0.279828115487814,0.474016261716351,0.00763592717342006,"logistic",43462,1493,41969,0.999903042817519,0.00914592057429479,0,"",TRUE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"FAM234B.M3",NA,0.231240296845178,0.270028420869137,1.26016201602651,0.391801225398749,"logistic",43462,607,42855,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"FAM234B.M3",NA,-0.172908521743636,0.153863888487615,0.841214564166533,0.26110812999303,"logistic",43462,2953,40509,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"FAM234B.M3",NA,-0.317392790793796,0.161366959540216,0.728044729688006,0.0491946561770367,"logistic",43462,3119,40343,0.999903042817519,0.00914592057429479,0,"",TRUE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"FAM234B.M3",NA,0.0140007825977879,0.318974665551134,1.01409925257001,0.964989626136654,"logistic",43462,564,42898,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"FAM234B.M3",NA,0.0530825411950312,0.708450578877332,1.05451668259438,0.94027227217645,"logistic",43462,106,43356,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"FAM234B.M3",NA,-0.150757155431709,0.165267465911674,0.860056533358542,0.361662892914271,"logistic",43462,2501,40961,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"FAM234B.M3",NA,-1.08513559248824,0.994711654564741,0.337855972056859,0.275314830589714,"logistic",43462,147,43315,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"FAM234B.M3",NA,-0.0915526995364394,0.0908906658664003,0.912513225860857,0.313798390074952,"logistic",43462,9707,33755,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"FAM234B.M3",NA,0.187007170816385,0.379155299543658,1.20563593041281,0.621856786258566,"logistic",43462,319,43143,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"FAM234B.M3",NA,0.0895389920413515,0.237905273113331,1.09366997690593,0.706646268700088,"logistic",43462,960,42502,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"FAM234B.M3",NA,-0.0625600712065798,0.0969685517940904,0.939356632832241,0.518824571718589,"logistic",43462,8550,34912,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"FAM234B.M3",NA,0.0192926296271828,0.0911797927056328,1.01947993500486,0.83242779044182,"logistic",43462,9153,34309,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"FAM234B.M3",NA,0.0283757618893506,0.160786729851558,1.02878218893909,0.859916274434984,"logistic",43462,2397,41065,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"FAM234B.M3",NA,-0.350840999680599,1.00457615889053,0.704095696396551,0.726907030055848,"logistic",43462,81,43381,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"FAM234B.M3",NA,-0.40118916490332,0.199870100300867,0.669523398729289,0.0447231001449665,"logistic",43462,2150,41312,0.999903042817519,0.00914592057429479,0,"",TRUE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"FAM234B.M3",NA,-0.353595636389148,0.706471048067564,0.702158837441059,0.616716203825429,"logistic",43462,157,43305,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"FAM234B.M3",NA,-0.470851909157408,0.579178133851802,0.624470049860012,0.416237771385712,"logistic",43462,269,43193,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"FAM234B.M3",NA,0.00565729488631731,0.122949034589109,1.0056733275987,0.963299622866634,"logistic",43462,4246,39216,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"FAM234B.M3",NA,0.0816548401317834,0.146543704526061,1.08508121869591,0.577387582544011,"logistic",43462,2692,40770,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"FAM234B.M3",NA,0.498320470673052,0.29092073346375,1.64595451904467,0.0867294542902068,"logistic",43462,401,43061,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"FAM234B.M3",NA,-0.0735639659825997,0.205071933391512,0.929076714585793,0.719802514547581,"logistic",43462,1582,41880,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"FAM234B.M3",NA,0.18455486464089,0.334248699934333,1.20268296424373,0.580846725268142,"logistic",43462,399,43063,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"FAM234B.M3",NA,1.5726570920067,0.353626064883533,4.81943688310783,8.69839465643264e-06,"logistic",43462,88,43374,0.999903042817519,0.00914592057429479,0,"",TRUE,FALSE,TRUE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"FAM234B.M3",NA,0.124489767512417,0.120542009861236,1.13257043138808,0.301720881531566,"logistic",43462,4935,38527,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"FAM234B.M3",NA,-0.239867231407573,0.705922182061069,0.786732307473879,0.734012616743444,"logistic",43462,130,43332,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"FAM234B.M3",NA,-0.958404932225451,0.707916445481716,0.383504113423646,0.175787730366357,"logistic",43462,305,43157,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"FAM234B.M3",NA,0.650988634704746,0.497359927886732,1.91743553558783,0.190572160291432,"logistic",43462,110,43352,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"FAM234B.M3",NA,0.061039201336564,0.0864259882628573,1.06294058206198,0.480026586954804,"logistic",43462,9689,33773,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"FAM234B.M3",NA,-0.185237713767158,0.18414644400486,0.830906742402001,0.314451121332708,"logistic",43462,2123,41339,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"FAM234B.M3",NA,0.0193573619904419,0.123636874246193,1.01954593048635,0.875586701588846,"logistic",43462,4045,39417,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"FAM234B.M3",NA,-0.475346478442889,0.410770563781411,0.621669624022504,0.247187891335385,"logistic",43462,525,42937,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"FAM234B.M3",NA,0.125905347684725,0.0948038567930257,1.13417481093051,0.184157806764789,"logistic",43462,11373,32089,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"FAM234B.M3",NA,0.209360125420133,0.0943514106288939,1.23288891323083,0.0264908021898533,"logistic",43462,10097,33365,0.999903042817519,0.00914592057429479,0,"",TRUE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"FAM234B.M3",NA,0.502459585543556,0.335389683411949,1.65278143281406,0.134097743842758,"logistic",43462,305,43157,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"FAM234B.M3",NA,0.280359719955483,0.15290653313711,1.32360585415037,0.0667228156236638,"logistic",43462,2591,40871,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"FAM234B.M3",NA,-0.295564903396301,0.192154297512006,0.744111117817045,0.124008418343357,"logistic",43462,2154,41308,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"FAM234B.M3",NA,0.314558791955611,0.382777057381579,1.36965487487694,0.41120172921713,"logistic",43462,293,43169,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"FAM234B.M3",NA,-0.0171129174995471,0.225240458133534,0.983032676775828,0.939438021081621,"logistic",43462,1251,42211,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"FAM234B.M3",NA,0.0653513083209152,0.14825963625222,1.06753399208998,0.65936531079854,"logistic",43462,3446,40016,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"FAM234B.M3",NA,-0.397839021333636,0.252242742797231,0.671770159622706,0.114747901299103,"logistic",43462,1355,42107,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"FAM234B.M3",NA,0.154734363409643,0.174900615053143,1.16734782961859,0.376319105687235,"logistic",43462,1741,41721,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"FAM234B.M3",NA,-0.0249869879650507,0.320510602220244,0.975322602877561,0.937859917609987,"logistic",43462,577,42885,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"FAM234B.M3",NA,0.0745976134167676,0.231765884324097,1.07745051201512,0.747554030947826,"logistic",43462,1350,42112,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"FAM234B.M3",NA,-0.519105158547918,0.504552242655696,0.595052787700204,0.303553349218154,"logistic",43462,369,43093,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"FAM234B.M3",NA,-0.204922539083644,0.128303069953886,0.814710422183135,0.110226559029767,"logistic",43462,5037,38425,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"FAM234B.M3",NA,-0.19776335095363,0.319171822575358,0.820564015854552,0.535511903454551,"logistic",43462,661,42801,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"FAM234B.M3",NA,0.367329144941174,0.450071113293256,1.4438730844332,0.414409768171675,"logistic",43462,190,43272,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"FAM234B.M3",NA,-0.0262256823336528,0.279235398231386,0.974115224202769,0.925173008672411,"logistic",43462,734,42728,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"FAM234B.M3",NA,-0.242923328473854,0.161213224294896,0.784331647370668,0.131850411811295,"logistic",43462,2974,40488,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"FAM234B.M3",NA,-0.0393301618194764,0.176533312346201,0.96143322819528,0.823697605822006,"logistic",43462,1932,41530,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"FAM234B.M3",NA,-0.640195841491333,0.998779061256145,0.527189168419553,0.521536692782965,"logistic",43462,101,43361,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"FAM234B.M3",NA,-0.0979769959742274,0.14805757299544,0.906669760568564,0.508131900624047,"logistic",43462,2978,40484,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"FAM234B.M3",NA,-13.8641841005696,616.989658571067,9.52492027013985e-07,0.982072491117093,"logistic",43462,56,43406,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"FAM234B.M3",NA,-0.0189209983036835,0.0979782802797289,0.981256880138796,0.846869523274232,"logistic",43462,7995,35467,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"FAM234B.M3",NA,0.0890692656940032,0.0972994870436485,1.09315637193881,0.359974584632096,"logistic",43462,7377,36085,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"FAM234B.M3",NA,-0.826459674741904,0.708585913267117,0.437595778551127,0.243472683068446,"logistic",43462,260,43202,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"FAM234B.M3",NA,0.674804072454313,0.445852622438676,1.96364820550401,0.130149212358055,"logistic",43462,137,43325,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"FAM234B.M3",NA,-13.755375872515,599.068622514544,1.0619795701091e-06,0.981681167549496,"logistic",43462,54,43408,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"FAM234B.M3",NA,-0.326906419583656,0.446127673855561,0.721151225500968,0.463702216610036,"logistic",43462,359,43103,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"FAM234B.M3",NA,-0.0756007637248801,0.355464024613489,0.927186299081674,0.831575086391146,"logistic",43462,476,42986,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"FAM234B.M3",NA,-0.174119200922137,0.702871804431003,0.840196739462955,0.804346875720253,"logistic",43462,130,43332,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"FAM234B.M3",NA,-0.0639939451170914,0.144359618512105,0.938010679058364,0.657552131259527,"logistic",43462,2984,40478,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"FAM234B.M3",NA,-0.00661297623162427,0.997449635045098,0.993408841376097,0.994710155985077,"logistic",43462,55,43407,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"FAM234B.M3",NA,-0.163361675475325,0.290388436410762,0.849283967678141,0.57373276138452,"logistic",43462,754,42708,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"FAM234B.M3",NA,0.0255422640781107,1.00549054207773,1.02587126285741,0.979733686529727,"logistic",43462,55,43407,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"FAM234B.M3",NA,-0.0506567720317568,0.19561217213697,0.950604888730181,0.795661985622697,"logistic",43462,1526,41936,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"FAM234B.M3",NA,-13.2588015115599,354.753553917515,1.74492058816564e-06,0.970186258848001,"logistic",43462,89,43373,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"FAM234B.M3",NA,0.0165507969394672,0.124688765148548,1.0166885201396,0.89440147945283,"logistic",43462,3999,39463,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"FAM234B.M3",NA,-0.0812053117548818,0.0968820279672393,0.922004373674723,0.401925366074312,"logistic",43462,7674,35788,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"FAM234B.M3",NA,0.117606026288615,0.408888283577548,1.12480088208465,0.773634678956766,"logistic",43462,299,43163,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
290.1,"FAM234B.M3",NA,0.016662591197651,0.373880493161911,1.01680218643201,0.964452746748969,"logistic",43462,444,43018,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Dementia",5,"Mental disorders","magenta",NA,"100"
296.2,"FAM234B.M3",NA,-0.107494387934761,0.0889889966764475,0.898081562528979,0.227065936036988,"logistic",43462,9902,33560,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Depression",5,"Mental disorders","magenta",NA,"101"
305.2,"FAM234B.M3",NA,0.118986704323073,0.252773948659617,1.12635494253738,0.637838012542375,"logistic",43462,789,42673,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Eating disorders",5,"Mental disorders","magenta",NA,"102"
315.1,"FAM234B.M3",NA,0.00707780068072916,0.407772737514325,1.00710290751073,0.986151638353197,"logistic",43462,326,43136,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Learning disability",5,"Mental disorders","magenta",NA,"103"
300.3,"FAM234B.M3",NA,-0.316483804399456,0.577536669513584,0.728706813308678,0.58369938171117,"logistic",43462,229,43233,0.999903042817519,0.00914592057429479,0,"",FALSE,FALSE,FALSE,"Obsessive-compulsive disorder",5,"Mental disorders","magenta",NA,"104"
