"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
574.1,"CYP4A22.M3",NA,-0.0994446178344624,0.104983634521859,0.905340088174742,0.343516885831025,"logistic",43462,2501,40961,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"CYP4A22.M3",NA,-0.0980426669991046,0.504480231668327,0.906610220591209,0.845906596084724,"logistic",43462,147,43315,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"CYP4A22.M3",NA,0.0176367168504176,0.0541553142478337,1.01779316211466,0.744674663902807,"logistic",43462,9707,33755,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"CYP4A22.M3",NA,0.0451955501726927,0.249828595012837,1.04623243083865,0.85644117587042,"logistic",43462,319,43143,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"CYP4A22.M3",NA,-0.0864006688500534,0.16695641651171,0.917226653438113,0.604804145469324,"logistic",43462,960,42502,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"CYP4A22.M3",NA,-0.0162188438366698,0.0585665107266558,0.983911973421294,0.781833593938211,"logistic",43462,8550,34912,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"CYP4A22.M3",NA,-0.0336043461056277,0.0565291332414784,0.966954008082005,0.552204044021962,"logistic",43462,9153,34309,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"CYP4A22.M3",NA,-0.175980868488207,0.10625885967796,0.838634027520386,0.0976909542483918,"logistic",43462,2397,41065,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"CYP4A22.M3",NA,-0.0504582167616745,0.516923771368136,0.950793655080261,0.922240005829032,"logistic",43462,81,43381,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"CYP4A22.M3",NA,0.0958526018802589,0.0968773005449132,1.10059682613473,0.322456364645782,"logistic",43462,2150,41312,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"CYP4A22.M3",NA,0.144110293285787,0.364237923494437,1.15501149151256,0.692364139538533,"logistic",43462,157,43305,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"CYP4A22.M3",NA,0.195808916852826,0.267507561540491,1.21629446975259,0.464183668393534,"logistic",43462,269,43193,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"CYP4A22.M3",NA,0.0233837118485531,0.0743184831541623,1.02365925438252,0.753033530432039,"logistic",43462,4246,39216,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"CYP4A22.M3",NA,-0.16304165774919,0.100199894437178,0.849555797095116,0.103702278296701,"logistic",43462,2692,40770,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"CYP4A22.M3",NA,-0.163776037170021,0.256795893577111,0.848932129833112,0.523625134618631,"logistic",43462,401,43061,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"CYP4A22.M3",NA,-0.0852039350292014,0.12290925067964,0.918324986670849,0.488167495025379,"logistic",43462,1582,41880,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"CYP4A22.M3",NA,0.176968822304089,0.22035016845004,1.19359387904001,0.421902244611807,"logistic",43462,399,43063,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"CYP4A22.M3",NA,-0.770687392688152,0.715140890838473,0.462694905877345,0.281180109195577,"logistic",43462,88,43374,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"CYP4A22.M3",NA,-0.0236473960472569,0.0771382494573179,0.976630012655891,0.759179347029634,"logistic",43462,4935,38527,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"CYP4A22.M3",NA,0.416620439538321,0.388481409208704,1.51682667622606,0.283525411643052,"logistic",43462,130,43332,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"CYP4A22.M3",NA,0.121971544004173,0.243791671045781,1.12972195395971,0.616856429608768,"logistic",43462,305,43157,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"CYP4A22.M3",NA,-0.924222316201972,0.713722606663028,0.396839915075639,0.195343652703816,"logistic",43462,110,43352,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"CYP4A22.M3",NA,0.0173706209235216,0.0570255054607262,1.01752236753006,0.760662111503658,"logistic",43462,9689,33773,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"CYP4A22.M3",NA,-0.0440627830459104,0.107246563384272,0.956893878874779,0.681178886561012,"logistic",43462,2123,41339,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"CYP4A22.M3",NA,-0.0642949806357508,0.0816756468147194,0.937728347025203,0.431165431707955,"logistic",43462,4045,39417,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"CYP4A22.M3",NA,0.126344812618533,0.200153798709397,1.13467335052604,0.527884497531116,"logistic",43462,525,42937,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"CYP4A22.M3",NA,-0.0574923253926071,0.0598422806002328,0.944129136179066,0.336687513039699,"logistic",43462,11373,32089,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"CYP4A22.M3",NA,-0.016891643334906,0.0596343392767729,0.98325022057772,0.776982416746066,"logistic",43462,10097,33365,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"CYP4A22.M3",NA,-0.257139251104828,0.308157244776806,0.773260528885037,0.404032134600634,"logistic",43462,305,43157,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"CYP4A22.M3",NA,-0.0941068429427314,0.109742372544495,0.910185510147174,0.391154729294434,"logistic",43462,2591,40871,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"CYP4A22.M3",NA,-0.0333160224014188,0.105414999218569,0.967232844038991,0.751967351565957,"logistic",43462,2154,41308,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"CYP4A22.M3",NA,0.337847222858466,0.24084930384947,1.40192630474993,0.160696526960896,"logistic",43462,293,43169,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"CYP4A22.M3",NA,0.220267340650795,0.123885662456725,1.24640990208463,0.0754056674394669,"logistic",43462,1251,42211,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"CYP4A22.M3",NA,-0.0276614122768837,0.0911932264736463,0.97271766130874,0.761640300227526,"logistic",43462,3446,40016,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"CYP4A22.M3",NA,-0.0216480956031356,0.135861440511853,0.978584542669243,0.873401392484998,"logistic",43462,1355,42107,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"CYP4A22.M3",NA,-0.124681213809766,0.124794171043459,0.882778275256541,0.317748744895274,"logistic",43462,1741,41721,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"CYP4A22.M3",NA,0.109789640986339,0.185002843804323,1.11604327600143,0.552881108341076,"logistic",43462,577,42885,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"CYP4A22.M3",NA,-0.0325404177283938,0.150430540592222,0.967983325353516,0.828742034427752,"logistic",43462,1350,42112,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"CYP4A22.M3",NA,-0.229806102793062,0.274915509977245,0.794687675286336,0.403202509834438,"logistic",43462,369,43093,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"CYP4A22.M3",NA,-0.0367859106707719,0.0764089454696405,0.963882470212722,0.630207645272194,"logistic",43462,5037,38425,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"CYP4A22.M3",NA,0.255580067796771,0.167431353708523,1.2912103932505,0.126891177665081,"logistic",43462,661,42801,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"CYP4A22.M3",NA,0.119567874654276,0.326042798533775,1.12700973686747,0.713824546998087,"logistic",43462,190,43272,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"CYP4A22.M3",NA,0.216315207432921,0.160489223923243,1.24149364535734,0.177707019401199,"logistic",43462,734,42728,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"CYP4A22.M3",NA,-0.0379196395114902,0.0940855695110234,0.962790308082015,0.686923555771864,"logistic",43462,2974,40488,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"CYP4A22.M3",NA,0.140611497709321,0.106212472431636,1.15097740375479,0.185546248694508,"logistic",43462,1932,41530,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"CYP4A22.M3",NA,0.182484667890257,0.458170071642958,1.20019574927957,0.69041625384398,"logistic",43462,101,43361,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"CYP4A22.M3",NA,0.0329435332058862,0.0870126406291724,1.03349217960351,0.704980249252466,"logistic",43462,2978,40484,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"CYP4A22.M3",NA,-0.243415343168973,0.718908433074433,0.783945839593646,0.734918473549895,"logistic",43462,56,43406,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"CYP4A22.M3",NA,0.0984593894100504,0.0600336156097572,1.10346959093337,0.100990414255161,"logistic",43462,7995,35467,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"CYP4A22.M3",NA,0.0978718507044624,0.0615713857336185,1.10282145026077,0.111932411916775,"logistic",43462,7377,36085,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"CYP4A22.M3",NA,0.33595301603627,0.239036172875745,1.39927327986143,0.159887971397482,"logistic",43462,260,43202,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"CYP4A22.M3",NA,0.393256970180232,0.363497033024611,1.48179911859571,0.279309764993863,"logistic",43462,137,43325,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"CYP4A22.M3",NA,0.185792003804729,0.595377747622217,1.20417177118127,0.754996936794811,"logistic",43462,54,43408,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"CYP4A22.M3",NA,0.353353356294281,0.225082903290416,1.42383417532149,0.116442816205837,"logistic",43462,359,43103,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"CYP4A22.M3",NA,0.169365806772652,0.203111810929892,1.18455337732636,0.404362676525385,"logistic",43462,476,42986,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"CYP4A22.M3",NA,-0.190956108172812,0.455601741184102,0.826168849415768,0.675121527174813,"logistic",43462,130,43332,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"CYP4A22.M3",NA,0.0476478254402115,0.0969623226052375,1.04880122916585,0.62313962525456,"logistic",43462,2984,40478,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"CYP4A22.M3",NA,-0.848300552351819,1.00896966512693,0.428141918812714,0.400482834963481,"logistic",43462,55,43407,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"CYP4A22.M3",NA,-0.123446736132879,0.190632759617027,0.883868718256277,0.51726758584296,"logistic",43462,754,42708,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"CYP4A22.M3",NA,0.101177620168957,0.593949425757032,1.1064731562594,0.864737095350065,"logistic",43462,55,43407,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"CYP4A22.M3",NA,-0.24607409819904,0.13809116734895,0.781864288043357,0.074754383040799,"logistic",43462,1526,41936,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"CYP4A22.M3",NA,0.140082415798414,0.459321495776961,1.1503686034974,0.760383795757486,"logistic",43462,89,43373,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"CYP4A22.M3",NA,0.0283985731268138,0.0753405494148847,1.02880565700157,0.706221090292413,"logistic",43462,3999,39463,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"CYP4A22.M3",NA,0.0250618616755024,0.0583431173607619,1.02537855019762,0.667515836923046,"logistic",43462,7674,35788,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"CYP4A22.M3",NA,-0.10575942206856,0.284214571573825,0.899641055827665,0.709810066199496,"logistic",43462,299,43163,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
290.1,"CYP4A22.M3",NA,-0.050893399982082,0.247311414598613,0.950379975655201,0.836957530401872,"logistic",43462,444,43018,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Dementia",5,"Mental disorders","magenta",NA,"100"
296.2,"CYP4A22.M3",NA,0.00494818090253466,0.0541578320014802,1.00496044336694,0.927201829256519,"logistic",43462,9902,33560,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Depression",5,"Mental disorders","magenta",NA,"101"
305.2,"CYP4A22.M3",NA,-0.148536173240918,0.177211553382764,0.861968826400526,0.401926469915755,"logistic",43462,789,42673,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Eating disorders",5,"Mental disorders","magenta",NA,"102"
315.1,"CYP4A22.M3",NA,0.158630827069341,0.242995142241111,1.17190523112357,0.513875676106837,"logistic",43462,326,43136,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Learning disability",5,"Mental disorders","magenta",NA,"103"
300.3,"CYP4A22.M3",NA,-0.681071401218013,0.413972636886378,0.506074492972053,0.0999267713228758,"logistic",43462,229,43233,0.957676411466318,0.0239289494270857,0,"",FALSE,FALSE,FALSE,"Obsessive-compulsive disorder",5,"Mental disorders","magenta",NA,"104"
