"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
443,"chr9_127496058_A_G_G",NA,-9.55487885762444,156.407947314623,7.08547282760598e-05,0.951287953926464,"logistic",43460,712,42748,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Peripheral arterial disease",8,"Circulatory system","red",NA,"13"
454.1,"chr9_127496058_A_G_G",NA,0.693080410499687,1.09996764349939,1.99986646433762,0.528634632562935,"logistic",43460,2200,41260,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr9_127496058_A_G_G",NA,-10.2097182204192,416.904403161148,3.68108389151318e-05,0.980462277920491,"logistic",43460,167,43293,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr9_127496058_A_G_G",NA,-9.91808441423983,404.843993063473,4.92754578006627e-05,0.980454952895313,"logistic",43460,131,43329,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr9_127496058_A_G_G",NA,-9.33223984090696,264.371525210488,8.85237357887559e-05,0.971840749541399,"logistic",43460,211,43249,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr9_127496058_A_G_G",NA,-9.68276390543429,449.576589511439,6.23489388372161e-05,0.982816875331635,"logistic",43460,109,43351,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr9_127496058_A_G_G",NA,-9.53163503183409,440.685024220125,7.25209529367222e-05,0.982743794133176,"logistic",43460,121,43339,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr9_127496058_A_G_G",NA,-9.43199094544618,264.834274364044,8.01195274312381e-05,0.971589593735165,"logistic",43460,276,43184,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr9_127496058_A_G_G",NA,1.71489451412085,1.09565348906085,5.55608939247406,0.117540798200072,"logistic",43460,843,42617,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr9_127496058_A_G_G",NA,-9.07275374736744,166.423826703143,0.0001147501103501,0.956524097719841,"logistic",43460,442,43018,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr9_127496058_A_G_G",NA,-9.16488195076304,449.864825412648,0.000104650749119742,0.983746201975295,"logistic",43460,71,43389,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr9_127496058_A_G_G",NA,-9.52407688175579,167.302493142101,7.30711538140292e-05,0.954603118438745,"logistic",43460,703,42757,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr9_127496058_A_G_G",NA,-9.54436174525435,162.253158909929,7.16038477974092e-05,0.953092381049455,"logistic",43460,912,42548,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr9_127496058_A_G_G",NA,0.319784418331973,0.65557939855057,1.37683091283446,0.625699304661637,"logistic",43460,12421,31039,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr9_127496058_A_G_G",NA,-9.07790407518908,277.947639170111,0.000114160628978423,0.973945337261579,"logistic",43460,219,43241,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr9_127496058_A_G_G",NA,-9.43506710735146,163.078541319816,7.9873445481097e-05,0.953863355613019,"logistic",43460,658,42802,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr9_127496058_A_G_G",NA,0.959113945444897,1.06252987147846,2.60938339277545,0.366701009841912,"logistic",43460,1493,41967,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr9_127496058_A_G_G",NA,-9.22106380762924,165.177160388171,9.89333855414479e-05,0.955480983375438,"logistic",43460,607,42853,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr9_127496058_A_G_G",NA,-10.1526948196513,102.018240181808,3.89709204418344e-05,0.92072665765068,"logistic",43460,2953,40507,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr9_127496058_A_G_G",NA,-10.2186909041289,101.072816320556,3.64820242813551e-05,0.919469278133273,"logistic",43460,3119,40341,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr9_127496058_A_G_G",NA,-9.39984140463704,169.007236651654,8.27371862502479e-05,0.9556461393079,"logistic",43460,564,42896,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr9_127496058_A_G_G",NA,-9.19796026453689,431.756286712311,0.000101245705819439,0.983003477585322,"logistic",43460,106,43354,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"chr9_127496058_A_G_G",NA,1.56681207044782,0.85437785942708,4.79134933674722,0.0666743111879338,"logistic",43460,2501,40959,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"chr9_127496058_A_G_G",NA,-7.85742067007445,275.526990847016,0.000386870452098697,0.977249179993348,"logistic",43460,147,43313,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"chr9_127496058_A_G_G",NA,0.217242182049731,0.730413595633772,1.24264501201491,0.766143189971464,"logistic",43460,9707,33753,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"chr9_127496058_A_G_G",NA,-9.84573542823997,278.117649735479,5.29726175331433e-05,0.971759722095293,"logistic",43460,319,43141,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"chr9_127496058_A_G_G",NA,-9.89035577397218,152.868361876854,5.0660918951279e-05,0.94841404640312,"logistic",43460,960,42500,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"chr9_127496058_A_G_G",NA,-1.15855130370577,1.10915081127759,0.313940656270062,0.296236074994823,"logistic",43460,8550,34910,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"chr9_127496058_A_G_G",NA,0.810638753014667,0.683973618114776,2.24934430335662,0.235942297855894,"logistic",43460,9153,34307,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"chr9_127496058_A_G_G",NA,0.399414516964225,1.14442827156898,1.49095151523014,0.72708337266781,"logistic",43460,2397,41063,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"chr9_127496058_A_G_G",NA,-9.95369604306109,411.81746839806,4.75515561425683e-05,0.980716876284741,"logistic",43460,81,43379,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"chr9_127496058_A_G_G",NA,0.611556944772363,1.06090406182042,1.84329908065873,0.564311822057737,"logistic",43460,2150,41310,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"chr9_127496058_A_G_G",NA,-8.7125445064318,271.634613334342,0.000164509126931483,0.974412638699802,"logistic",43460,157,43303,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"chr9_127496058_A_G_G",NA,-9.4317269034677,263.414463294399,8.01406851429153e-05,0.971437325409187,"logistic",43460,269,43191,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"chr9_127496058_A_G_G",NA,-10.467897243905,99.7283614124362,2.84347876851917e-05,0.916404298994085,"logistic",43460,4246,39214,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"chr9_127496058_A_G_G",NA,0.360547431081051,1.10509850866815,1.4341142784411,0.744229024078865,"logistic",43460,2692,40768,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"chr9_127496058_A_G_G",NA,-9.87130766266792,270.798060361024,5.16351630725195e-05,0.970921431218132,"logistic",43460,401,43059,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"chr9_127496058_A_G_G",NA,-10.5984304515338,156.988680454636,2.49551473225005e-05,0.946175069337885,"logistic",43460,1582,41878,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"chr9_127496058_A_G_G",NA,-9.91276258282633,275.971572325193,4.95383925064221e-05,0.97134654226327,"logistic",43460,399,43061,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"chr9_127496058_A_G_G",NA,-9.4201474371926,453.978990401086,8.10740650953759e-05,0.983444936836555,"logistic",43460,88,43372,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"chr9_127496058_A_G_G",NA,-10.8861557047601,89.5065905219655,1.8715552322382e-05,0.903196751019297,"logistic",43460,4935,38525,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"chr9_127496058_A_G_G",NA,-9.26236439875314,434.222771228657,9.4930605780396e-05,0.982981691338934,"logistic",43460,130,43330,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"chr9_127496058_A_G_G",NA,-9.57416096474835,270.571693708017,6.95015874429689e-05,0.97177279976402,"logistic",43460,305,43155,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"chr9_127496058_A_G_G",NA,-9.58868713835805,459.24189183513,6.84992926958079e-05,0.983341873388313,"logistic",43460,110,43350,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"chr9_127496058_A_G_G",NA,0.0616099446528414,0.819977075532607,1.06354742145308,0.940106362169504,"logistic",43460,9689,33771,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"chr9_127496058_A_G_G",NA,1.01300128772626,1.15674868611528,2.75385373183849,0.381176004542007,"logistic",43460,2123,41337,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"chr9_127496058_A_G_G",NA,-10.187889101591,98.3437476315549,3.76232216326005e-05,0.917491009405218,"logistic",43460,4045,39415,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"chr9_127496058_A_G_G",NA,-9.23376758493456,161.336672378843,9.7684507374431e-05,0.954359661073397,"logistic",43460,525,42935,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"chr9_127496058_A_G_G",NA,-0.670741074339232,0.960561177672611,0.511329504168594,0.485001834084127,"logistic",43460,11373,32087,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"chr9_127496058_A_G_G",NA,-0.483070862095772,0.927796584420728,0.616886107982219,0.602600420448758,"logistic",43460,10097,33363,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"chr9_127496058_A_G_G",NA,-16.2443110866947,8367.83004673086,8.81424935897206e-08,0.998451082681678,"logistic",43460,305,43155,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"chr9_127496058_A_G_G",NA,-11.2337036721187,146.042796540629,1.32210054380319e-05,0.938686687134618,"logistic",43460,2591,40869,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"chr9_127496058_A_G_G",NA,-17.3215789654698,5007.38894770541,3.00146882890254e-08,0.997239960185532,"logistic",43460,2154,41306,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"chr9_127496058_A_G_G",NA,-9.74908629668477,259.589726152906,5.83479520995524e-05,0.970041891119824,"logistic",43460,293,43167,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"chr9_127496058_A_G_G",NA,-16.6430172123086,4987.53273402275,5.91601766990657e-08,0.997337524875936,"logistic",43460,1251,42209,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"chr9_127496058_A_G_G",NA,0.167303991367819,1.24115760324862,1.18211356301283,0.892772588115764,"logistic",43460,3446,40014,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"chr9_127496058_A_G_G",NA,1.35479217053616,1.22160965939721,3.87595533520097,0.267420626846666,"logistic",43460,1355,42105,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"chr9_127496058_A_G_G",NA,-16.8995770300921,4916.31987558269,4.57727440939374e-08,0.99725732145521,"logistic",43460,1741,41719,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"chr9_127496058_A_G_G",NA,-9.39647832731901,161.653502620601,8.30159062203879e-05,0.953647245233889,"logistic",43460,577,42883,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"chr9_127496058_A_G_G",NA,-17.831852915285,7309.53936094638,1.80187507073595e-08,0.998053537259088,"logistic",43460,1350,42110,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"chr9_127496058_A_G_G",NA,-17.6854691203773,13653.3033108491,2.08592337636192e-08,0.998966480236,"logistic",43460,369,43091,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"chr9_127496058_A_G_G",NA,-17.1912984664664,2971.61288175293,3.41911681838333e-08,0.995384124493802,"logistic",43460,5037,38423,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"chr9_127496058_A_G_G",NA,-9.44667814216135,161.57879485041,7.89513954615781e-05,0.953378369397532,"logistic",43460,661,42799,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"chr9_127496058_A_G_G",NA,-9.06983358402266,266.64657037049,0.000115085689150143,0.972865636462967,"logistic",43460,190,43270,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"chr9_127496058_A_G_G",NA,-9.55431242301805,167.706816077797,7.08948742151333e-05,0.954568831074567,"logistic",43460,734,42726,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"chr9_127496058_A_G_G",NA,1.97589927820792,0.781517213121486,7.21310332470292,0.0114620834585923,"logistic",43460,2974,40486,0.0191369854729425,0.000115048320294524,2,"",TRUE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"chr9_127496058_A_G_G",NA,-9.37866880313437,100.103959545586,8.4507623973357e-05,0.925355978933148,"logistic",43460,1932,41528,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"chr9_127496058_A_G_G",NA,-9.30299163218112,450.645632838595,9.11511325146566e-05,0.983529883189525,"logistic",43460,101,43359,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"chr9_127496058_A_G_G",NA,-9.98341748899121,101.309697375876,4.61590512728016e-05,0.921500690281249,"logistic",43460,2978,40482,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"chr9_127496058_A_G_G",NA,-8.83081309823356,456.65780859752,0.000146159349247574,0.984571532170879,"logistic",43460,56,43404,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"chr9_127496058_A_G_G",NA,0.051881650471119,0.867371842538516,1.05325108336732,0.952303158938174,"logistic",43460,7995,35465,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"chr9_127496058_A_G_G",NA,-11.1444154209418,93.7588426968603,1.44557915999397e-05,0.905384249659203,"logistic",43460,7377,36083,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"chr9_127496058_A_G_G",NA,-9.75499559552484,269.596334998023,5.80041733599335e-05,0.971135875041735,"logistic",43460,260,43200,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"chr9_127496058_A_G_G",NA,-8.48889402305223,272.85026123329,0.000205740678780411,0.975180287802225,"logistic",43460,137,43323,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"chr9_127496058_A_G_G",NA,-9.07413652434632,444.501092258977,0.000114591546193882,0.983712952073615,"logistic",43460,54,43406,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"chr9_127496058_A_G_G",NA,-9.54707984829284,274.901075467346,7.1409485429279e-05,0.972295719031027,"logistic",43460,359,43101,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"chr9_127496058_A_G_G",NA,-9.10575780017222,166.277396219198,0.000111024706518445,0.9563277150721,"logistic",43460,476,42984,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"chr9_127496058_A_G_G",NA,-9.57892432088335,439.680823780889,6.91713138598592e-05,0.982618593169835,"logistic",43460,130,43330,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"chr9_127496058_A_G_G",NA,-9.62446798146294,97.176246950509,6.60916606655475e-05,0.921105428344802,"logistic",43460,2984,40476,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"chr9_127496058_A_G_G",NA,-8.3697504987512,449.046310922997,0.000231773374270961,0.985129132819416,"logistic",43460,55,43405,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"chr9_127496058_A_G_G",NA,-9.1739897707199,167.039592330451,0.0001037019363054,0.956201361862954,"logistic",43460,754,42706,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"chr9_127496058_A_G_G",NA,-8.76295706214202,435.908196173333,0.000156421376290698,0.983961399870854,"logistic",43460,55,43405,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"chr9_127496058_A_G_G",NA,1.18854529829478,1.06159886549143,3.28230296104971,0.262892605373601,"logistic",43460,1526,41934,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"chr9_127496058_A_G_G",NA,-9.18787403817962,437.546000718625,0.0001022720602465,0.983246734934694,"logistic",43460,89,43371,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"chr9_127496058_A_G_G",NA,-10.3446644523227,101.540363905318,3.2163945030345e-05,0.918854018639643,"logistic",43460,3998,39462,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"chr9_127496058_A_G_G",NA,0.127938929759228,0.799402159192089,1.13648359525092,0.872846994724755,"logistic",43460,7674,35786,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"chr9_127496058_A_G_G",NA,-9.72036530963655,274.558767956113,6.0048060404419e-05,0.971757924256963,"logistic",43460,299,43161,0.0191369854729425,0.000115048320294524,2,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
