"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
535,"SEC16A.M2",NA,0.141528013730862,0.104846465618005,1.15203277654492,0.177061005675012,"logistic",43462,8550,34912,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"SEC16A.M2",NA,0.105678142465555,0.101865693138808,1.11146408584052,0.299537257115041,"logistic",43462,9153,34309,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"SEC16A.M2",NA,0.149762524856117,0.174580893204724,1.16155836873223,0.390980656295319,"logistic",43462,2397,41065,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"SEC16A.M2",NA,0.664037945596674,0.71900984164798,1.94262071524036,0.355723259837902,"logistic",43462,81,43381,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"SEC16A.M2",NA,-0.104872255302807,0.198143113888239,0.900439541616158,0.596614490050654,"logistic",43462,2150,41312,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"SEC16A.M2",NA,1.04183781996696,0.418500989312695,2.83442138675631,0.0127940455546167,"logistic",43462,157,43305,0.0128434443545159,0.00682205144724127,0,"",TRUE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"SEC16A.M2",NA,0.319430671566449,0.454387877014189,1.3763439494883,0.482061243703975,"logistic",43462,269,43193,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"SEC16A.M2",NA,-0.123565969830534,0.145688554165407,0.883763337603345,0.396353587985198,"logistic",43462,4246,39216,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"SEC16A.M2",NA,-0.203385734832731,0.188177290887964,0.815963435194459,0.279777295818727,"logistic",43462,2692,40770,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"SEC16A.M2",NA,-0.316243032744981,0.504640804988899,0.728882286377369,0.530875859276955,"logistic",43462,401,43061,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"SEC16A.M2",NA,0.145018648169722,0.211367993352019,1.15606112849114,0.492652831487509,"logistic",43462,1582,41880,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"SEC16A.M2",NA,0.0721842711666242,0.413116996742755,1.07485339030433,0.861291150264074,"logistic",43462,399,43063,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"SEC16A.M2",NA,-13.3384189326791,436.217017077343,1.6113810805415e-06,0.975606498784483,"logistic",43462,88,43374,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"SEC16A.M2",NA,0.127581260448545,0.135907053803994,1.1360771826318,0.347864731860586,"logistic",43462,4935,38527,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"SEC16A.M2",NA,0.863588752588391,0.510994179784524,2.37165672872748,0.0910247391039975,"logistic",43462,130,43332,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"SEC16A.M2",NA,-0.287077917876024,0.579022495101587,0.750453252835418,0.620037273829047,"logistic",43462,305,43157,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"SEC16A.M2",NA,-13.5838810989481,437.6379535904,1.26065251884891e-06,0.97523837034297,"logistic",43462,110,43352,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"SEC16A.M2",NA,0.0773417921122427,0.101466757834313,1.08041128934865,0.445918125664619,"logistic",43462,9689,33773,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"SEC16A.M2",NA,0.300005694515568,0.182011711836696,1.34986649438988,0.0992958690930365,"logistic",43462,2123,41339,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"SEC16A.M2",NA,0.134838375808892,0.138882890189423,1.14435181446756,0.331608915868062,"logistic",43462,4045,39417,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"SEC16A.M2",NA,-0.152748523836161,0.413985692876792,0.858345548118359,0.712149685022577,"logistic",43462,525,42937,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"SEC16A.M2",NA,0.0095915179659625,0.107977926851582,1.00963766399322,0.929218202407668,"logistic",43462,11373,32089,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"SEC16A.M2",NA,-0.0262141123204153,0.109319637791691,0.974126494794008,0.810490532351921,"logistic",43462,10097,33365,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"SEC16A.M2",NA,0.4283604898647,0.413197475534322,1.53473923919831,0.299877195998622,"logistic",43462,305,43157,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"SEC16A.M2",NA,-0.133248989679242,0.200827027783491,0.875247137471653,0.507009560970875,"logistic",43462,2591,40871,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"SEC16A.M2",NA,-0.116163669763043,0.209206975470613,0.890329491354961,0.578718780913831,"logistic",43462,2154,41308,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"SEC16A.M2",NA,0.441792880392219,0.417489127894262,1.55549353385697,0.289957845909891,"logistic",43462,293,43169,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"SEC16A.M2",NA,0.24873887642189,0.228131275993839,1.28240712260876,0.275566835216905,"logistic",43462,1251,42211,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"SEC16A.M2",NA,0.104104471363166,0.161682842656367,1.10971638244313,0.519652759976842,"logistic",43462,3446,40016,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"SEC16A.M2",NA,-0.775292728302163,0.343429759225857,0.460568939700249,0.0239768409740481,"logistic",43462,1355,42107,0.0128434443545159,0.00682205144724127,0,"",TRUE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"SEC16A.M2",NA,0.157942782509367,0.206904113273806,1.17109918543396,0.445247406745505,"logistic",43462,1741,41721,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"SEC16A.M2",NA,0.148864182802705,0.340215701548373,1.1605153605613,0.66170655053303,"logistic",43462,577,42885,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"SEC16A.M2",NA,0.126871527233243,0.259901470746443,1.13527115698556,0.625441896123974,"logistic",43462,1350,42112,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"SEC16A.M2",NA,0.239661358387562,0.388140584561392,1.27081872534335,0.536931232989814,"logistic",43462,369,43093,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"SEC16A.M2",NA,0.110193429658192,0.137548904870541,1.11649401262862,0.423061122584696,"logistic",43462,5037,38425,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"SEC16A.M2",NA,0.451252835736136,0.274396907202475,1.57027825436508,0.100067607627369,"logistic",43462,661,42801,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"SEC16A.M2",NA,-0.28121174487862,0.711605987164154,0.754868479021947,0.69271078707035,"logistic",43462,190,43272,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"SEC16A.M2",NA,-0.525533782059668,0.411780738783472,0.591239686984973,0.201868348146135,"logistic",43462,734,42728,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"SEC16A.M2",NA,0.00952592828549537,0.170857007310275,1.00957144435314,0.95553793585382,"logistic",43462,2974,40488,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"SEC16A.M2",NA,0.301747767965319,0.175376161639227,1.35222011046127,0.0853280471074423,"logistic",43462,1932,41530,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"SEC16A.M2",NA,0.421974830172633,0.714304298574493,1.52497014096504,0.554688348344774,"logistic",43462,101,43361,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"SEC16A.M2",NA,-0.0218711533878933,0.16518304939492,0.978366286111775,0.894663520839168,"logistic",43462,2978,40484,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"SEC16A.M2",NA,0.282446408337907,1.0068968613365,1.32637069078213,0.779084906131168,"logistic",43462,56,43406,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"SEC16A.M2",NA,0.210121731464911,0.108868655137812,1.23382824653524,0.053600889056546,"logistic",43462,7995,35467,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"SEC16A.M2",NA,0.138448532649905,0.112139391252196,1.14849057028278,0.216975290977672,"logistic",43462,7377,36085,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"SEC16A.M2",NA,0.125495964544344,0.503319786817106,1.13371059391247,0.803100545050583,"logistic",43462,260,43202,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"SEC16A.M2",NA,-13.744304295427,430.034982220753,1.07380268829491e-06,0.974503233659433,"logistic",43462,137,43325,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"SEC16A.M2",NA,-12.7772370227263,423.681218590114,2.82433668494283e-06,0.975941310155655,"logistic",43462,54,43408,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"SEC16A.M2",NA,-0.159908842162298,0.503672167308864,0.852221472092084,0.75087489025544,"logistic",43462,359,43103,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"SEC16A.M2",NA,0.0817976029108982,0.38283197890096,1.08523613896441,0.830808697817267,"logistic",43462,476,42986,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"SEC16A.M2",NA,0.175409435514445,0.709601756100735,1.19173405498225,0.804757936946845,"logistic",43462,130,43332,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"SEC16A.M2",NA,0.0994559100881365,0.163376451712081,1.10456976928256,0.542688150815872,"logistic",43462,2984,40478,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"SEC16A.M2",NA,1.05403483100732,0.719916906079821,2.86920454980071,0.143164923906218,"logistic",43462,55,43407,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"SEC16A.M2",NA,0.211898705855169,0.283370376467017,1.23602267687714,0.454592855343698,"logistic",43462,754,42708,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"SEC16A.M2",NA,1.41328781019596,0.587222292769166,4.10944429030882,0.0160958922914871,"logistic",43462,55,43407,0.0128434443545159,0.00682205144724127,0,"",TRUE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"SEC16A.M2",NA,-0.00428878247000664,0.223832424002497,0.995720401223885,0.984712921018597,"logistic",43462,1526,41936,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"SEC16A.M2",NA,0.959342866864559,0.585919924782393,2.60998080490377,0.101562036027337,"logistic",43462,89,43373,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"SEC16A.M2",NA,-0.0925004368897363,0.146958311239534,0.911648812674365,0.529065502714595,"logistic",43462,3999,39463,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"SEC16A.M2",NA,-0.00184972653044244,0.10946874287026,0.998151983159361,0.986518544259373,"logistic",43462,7674,35788,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"SEC16A.M2",NA,-0.301505749608345,0.580258843064482,0.739703573336575,0.603338487800716,"logistic",43462,299,43163,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
290.1,"SEC16A.M2",NA,-0.0802537082818239,0.472783074416614,0.922882173831485,0.865208777467117,"logistic",43462,444,43018,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Dementia",5,"Mental disorders","magenta",NA,"100"
296.2,"SEC16A.M2",NA,0.0605256356874516,0.0988427527782913,1.06239483244311,0.540311060266983,"logistic",43462,9902,33560,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Depression",5,"Mental disorders","magenta",NA,"101"
305.2,"SEC16A.M2",NA,-0.256082553005776,0.357448640270533,0.774078063683643,0.473733433849922,"logistic",43462,789,42673,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Eating disorders",5,"Mental disorders","magenta",NA,"102"
315.1,"SEC16A.M2",NA,-0.398837446932373,0.580622566426229,0.671099781815742,0.492137274306606,"logistic",43462,326,43136,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Learning disability",5,"Mental disorders","magenta",NA,"103"
300.3,"SEC16A.M2",NA,-0.043811453554163,0.580104380176446,0.95713440475137,0.939798282376416,"logistic",43462,229,43233,0.0128434443545159,0.00682205144724127,0,"",FALSE,FALSE,FALSE,"Obsessive-compulsive disorder",5,"Mental disorders","magenta",NA,"104"
