"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
454.1,"chr2_26483503_G_A_A",NA,0.516934294067227,1.07260185264257,1.67687894379576,0.629845551458014,"logistic",43462,2200,41262,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Peripheral venous and lymphatic disease",8,"Circulatory system","red",NA,"14"
402,"chr2_26483503_G_A_A",NA,-9.6891605979474,389.082572049117,6.19513847182649e-05,0.980132667853283,"logistic",43462,167,43295,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr2_26483503_G_A_A",NA,-9.15220055147346,394.789218149181,0.00010598631759528,0.981504698840596,"logistic",43462,131,43331,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr2_26483503_G_A_A",NA,-9.01979334864678,244.780611436659,0.000120991126635585,0.97060581920268,"logistic",43462,211,43251,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr2_26483503_G_A_A",NA,-9.3943823123034,415.352213393832,8.31900912898513e-05,0.98195508937972,"logistic",43462,109,43353,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr2_26483503_G_A_A",NA,-8.96390917479965,404.257264647448,0.000127945115033754,0.982309337859681,"logistic",43462,121,43341,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr2_26483503_G_A_A",NA,-9.22233066610755,247.678592653987,9.88081303002718e-05,0.970297573177353,"logistic",43462,276,43186,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr2_26483503_G_A_A",NA,-9.45417904436072,151.199073650414,7.83614042650948e-05,0.950142347051151,"logistic",43462,843,42619,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr2_26483503_G_A_A",NA,-9.88869744452212,252.36272560729,5.07450011438617e-05,0.968743322241938,"logistic",43462,442,43020,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr2_26483503_G_A_A",NA,-8.78203565177362,417.633065869837,0.000153465364969614,0.983223229031172,"logistic",43462,71,43391,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr2_26483503_G_A_A",NA,-9.48357742785908,153.556261103141,7.60912387489501e-05,0.950754254970346,"logistic",43462,703,42759,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr2_26483503_G_A_A",NA,-9.25391741960176,150.037299199727,9.57358789027769e-05,0.950819701249912,"logistic",43462,912,42550,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr2_26483503_G_A_A",NA,0.702091590076761,0.579932646650312,2.01796906055448,0.226032130465137,"logistic",43462,12421,31041,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr2_26483503_G_A_A",NA,-9.26313809991994,254.107432133252,9.48571862659833e-05,0.970920652675118,"logistic",43462,219,43243,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr2_26483503_G_A_A",NA,-9.4103661045445,149.04881332473,8.18709685304014e-05,0.949658099555496,"logistic",43462,658,42804,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr2_26483503_G_A_A",NA,-10.2848183327412,153.411161281206,3.41475972634249e-05,0.946549163634775,"logistic",43462,1493,41969,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr2_26483503_G_A_A",NA,-9.33300131052851,150.859120113578,8.84563533112776e-05,0.950669802419473,"logistic",43462,607,42855,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr2_26483503_G_A_A",NA,-10.1518668982163,93.4842539685907,3.90031986622792e-05,0.913524198998519,"logistic",43462,2953,40509,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr2_26483503_G_A_A",NA,-0.104778942735028,1.04921117248284,0.900523567862207,0.920451905157076,"logistic",43462,3119,40343,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr2_26483503_G_A_A",NA,-9.43080781903289,154.483624218974,8.02143750576644e-05,0.951321541042215,"logistic",43462,564,42898,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr2_26483503_G_A_A",NA,-8.85379871519701,398.51893903823,0.000142838103103254,0.982275050162831,"logistic",43462,106,43356,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"chr2_26483503_G_A_A",NA,1.31457635073419,0.814926767581619,3.72317333144053,0.106717990808063,"logistic",43462,2501,40961,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"chr2_26483503_G_A_A",NA,-8.83110399953344,415.808001505126,0.000146116837486552,0.983055468330892,"logistic",43462,147,43315,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"chr2_26483503_G_A_A",NA,-0.561556791307164,0.783834988923506,0.570320502375491,0.473730687835712,"logistic",43462,9707,33755,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"chr2_26483503_G_A_A",NA,-9.77077355740578,253.920813347495,5.70961677990946e-05,0.969305289281867,"logistic",43462,319,43143,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"chr2_26483503_G_A_A",NA,-9.346417634435,144.710996006471,8.72775197125919e-05,0.948503008717947,"logistic",43462,960,42502,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"chr2_26483503_G_A_A",NA,1.43791922395159,0.617395364682459,4.21192262492228,0.0198586006720115,"logistic",43462,8550,34912,0.0229634136505232,0.00013805163131011,0,"",TRUE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"chr2_26483503_G_A_A",NA,0.897868181897507,0.616592720365984,2.45436526976586,0.145343676149214,"logistic",43462,9153,34309,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"chr2_26483503_G_A_A",NA,1.90888239907962,0.727361114945526,6.74554575611534,0.00868032183344075,"logistic",43462,2397,41065,0.0229634136505232,0.00013805163131011,0,"",TRUE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"chr2_26483503_G_A_A",NA,-8.99123167136779,398.174292483923,0.000124496659795927,0.981984383627873,"logistic",43462,81,43381,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"chr2_26483503_G_A_A",NA,0.382603054828731,1.04824957809595,1.46609595484017,0.715117132440824,"logistic",43462,2150,41312,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"chr2_26483503_G_A_A",NA,-9.68227818858073,407.647826837535,6.23792301235093e-05,0.981050766190443,"logistic",43462,157,43305,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"chr2_26483503_G_A_A",NA,-9.20645797215188,242.843990523747,0.000100388994610123,0.96975864443766,"logistic",43462,269,43193,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"chr2_26483503_G_A_A",NA,0.466287040765934,0.79991540587295,1.59406449517901,0.559946859677562,"logistic",43462,4246,39216,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"chr2_26483503_G_A_A",NA,1.70162442905187,0.702934224719964,5.48284665705437,0.0154887429809362,"logistic",43462,2692,40770,0.0229634136505232,0.00013805163131011,0,"",TRUE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"chr2_26483503_G_A_A",NA,-9.69386220355588,250.052482613078,6.1660797389217e-05,0.969075907773847,"logistic",43462,401,43061,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"chr2_26483503_G_A_A",NA,-10.2075882159298,147.544080818506,3.68893297305012e-05,0.944843706162147,"logistic",43462,1582,41880,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"chr2_26483503_G_A_A",NA,-9.7575755249961,251.601001276904,5.78547195566597e-05,0.969064241925487,"logistic",43462,399,43063,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"chr2_26483503_G_A_A",NA,-9.3956671328401,418.22052181964,8.30832755863101e-05,0.982076376480406,"logistic",43462,88,43374,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"chr2_26483503_G_A_A",NA,-10.5385743015912,84.7904939207487,2.64944759454332e-05,0.901086002661295,"logistic",43462,4935,38527,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"chr2_26483503_G_A_A",NA,-9.12826721793622,404.454561365925,0.000108553521821172,0.981993811168337,"logistic",43462,130,43332,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"chr2_26483503_G_A_A",NA,-9.85728199880246,249.209482211176,5.23644831566861e-05,0.968448540993061,"logistic",43462,305,43157,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"chr2_26483503_G_A_A",NA,-9.47311565128921,419.434095197389,7.68914668930377e-05,0.981980935127042,"logistic",43462,110,43352,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"chr2_26483503_G_A_A",NA,0.309114839568767,0.687062941881204,1.36221879814055,0.652777066988774,"logistic",43462,9689,33773,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"chr2_26483503_G_A_A",NA,1.95797704206911,0.769442125812909,7.08497994187241,0.0109380750018155,"logistic",43462,2123,41339,0.0229634136505232,0.00013805163131011,0,"",TRUE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"chr2_26483503_G_A_A",NA,1.20774245035405,0.693920087072074,3.34592253360016,0.0817776974690688,"logistic",43462,4045,39417,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"chr2_26483503_G_A_A",NA,-9.90133519475238,247.94235582245,5.01077337884255e-05,0.968145728050098,"logistic",43462,525,42937,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"chr2_26483503_G_A_A",NA,0.861687521681008,0.718645128932569,2.36715194532679,0.230510625244578,"logistic",43462,11373,32089,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"chr2_26483503_G_A_A",NA,0.944190717355194,0.702149937436038,2.57073208766262,0.178717673252977,"logistic",43462,10097,33365,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"chr2_26483503_G_A_A",NA,-16.5440183216616,7852.1447839988,6.53166849100911e-08,0.998318904275303,"logistic",43462,305,43157,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"chr2_26483503_G_A_A",NA,-10.342455097463,143.009317552234,3.22350851565588e-05,0.942347130410729,"logistic",43462,2591,40871,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"chr2_26483503_G_A_A",NA,-17.738870333711,4784.7905214619,1.97745449742132e-08,0.997041973252568,"logistic",43462,2154,41308,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"chr2_26483503_G_A_A",NA,-9.20823478887422,242.696059734403,0.000100210780139873,0.969734382990656,"logistic",43462,293,43169,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"chr2_26483503_G_A_A",NA,1.04946877430239,1.10077092535306,2.85613346349868,0.340390306053543,"logistic",43462,1251,42211,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"chr2_26483503_G_A_A",NA,0.152484083996527,1.18116252076438,1.16472392419707,0.897281199898599,"logistic",43462,3446,40016,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"chr2_26483503_G_A_A",NA,0.791764818631069,1.14619351953284,2.20728845467258,0.489705308924109,"logistic",43462,1355,42107,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"chr2_26483503_G_A_A",NA,-17.1648341656685,4769.75545841577,3.510809291513e-08,0.997128673214332,"logistic",43462,1741,41721,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"chr2_26483503_G_A_A",NA,-9.10732706202279,149.572951816055,0.000110850616314319,0.951447718546608,"logistic",43462,577,42885,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"chr2_26483503_G_A_A",NA,-16.845949673907,6857.27098203283,4.82944266165787e-08,0.99803987480264,"logistic",43462,1350,42112,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"chr2_26483503_G_A_A",NA,-17.4967798211145,11891.2877981665,2.51909805516071e-08,0.998825997176874,"logistic",43462,369,43093,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"chr2_26483503_G_A_A",NA,0.325379612942024,0.845883758415418,1.38455614166229,0.700487611853256,"logistic",43462,5037,38425,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"chr2_26483503_G_A_A",NA,-9.28839116311726,149.476063997968,9.24917447737922e-05,0.950451617261035,"logistic",43462,661,42801,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"chr2_26483503_G_A_A",NA,-9.23687668133024,242.323646694856,9.73812684684054e-05,0.969593652732873,"logistic",43462,190,43272,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"chr2_26483503_G_A_A",NA,-9.36899795985219,153.167100900428,8.53288485275105e-05,0.951225036124907,"logistic",43462,734,42728,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"chr2_26483503_G_A_A",NA,-10.0015642093304,88.2507103990512,4.53289702809617e-05,0.909767934953988,"logistic",43462,2974,40488,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"chr2_26483503_G_A_A",NA,0.84014260000136,1.0618119474287,2.31669731426763,0.42880696773366,"logistic",43462,1932,41530,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"chr2_26483503_G_A_A",NA,-9.20047389348601,417.352889765723,0.000100991531266404,0.982412194303834,"logistic",43462,101,43361,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"chr2_26483503_G_A_A",NA,1.427633641869,0.675431209754557,4.16882258351853,0.0345441007135943,"logistic",43462,2978,40484,0.0229634136505232,0.00013805163131011,0,"",TRUE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"chr2_26483503_G_A_A",NA,-8.79950559312528,416.769505205816,0.000150807616989545,0.983155034229726,"logistic",43462,56,43406,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"chr2_26483503_G_A_A",NA,1.16317455802651,0.634061239119647,3.20007599520902,0.0665823304407445,"logistic",43462,7995,35467,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"chr2_26483503_G_A_A",NA,-0.085966472206194,0.808723092602391,0.917624996646078,0.915345109101983,"logistic",43462,7377,36085,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"chr2_26483503_G_A_A",NA,-9.67872422876861,252.285342529574,6.26013178120805e-05,0.969397307723298,"logistic",43462,260,43202,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"chr2_26483503_G_A_A",NA,-9.45417703473584,412.960744310609,7.83615617422807e-05,0.981735108937103,"logistic",43462,137,43325,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"chr2_26483503_G_A_A",NA,-8.50130129296085,402.711268293362,0.000203203769252535,0.983157776260875,"logistic",43462,54,43408,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"chr2_26483503_G_A_A",NA,-9.59053418493713,252.378408274132,6.83728880851032e-05,0.969687193397588,"logistic",43462,359,43103,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"chr2_26483503_G_A_A",NA,-9.96479623370523,252.922075504337,4.7026643508828e-05,0.96857253130537,"logistic",43462,476,42986,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"chr2_26483503_G_A_A",NA,-9.64055301600525,410.137840602313,6.5037078255462e-05,0.981246938523009,"logistic",43462,130,43332,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"chr2_26483503_G_A_A",NA,1.48448875000064,0.796954440805883,4.41270883860004,0.0625041832947769,"logistic",43462,2984,40478,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"chr2_26483503_G_A_A",NA,-8.48426314925953,407.000110656345,0.000206695647360748,0.983368622873554,"logistic",43462,55,43407,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"chr2_26483503_G_A_A",NA,-9.2611835410091,150.744767849834,9.50427715342442e-05,0.951011834806348,"logistic",43462,754,42708,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"chr2_26483503_G_A_A",NA,-8.74881233968341,403.359395830857,0.000158649635145345,0.982695345469066,"logistic",43462,55,43407,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"chr2_26483503_G_A_A",NA,-10.1291613431838,153.508916671825,3.98989183609584e-05,0.947390413512707,"logistic",43462,1526,41936,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"chr2_26483503_G_A_A",NA,-9.19787913082342,401.986163097833,0.000101253920592768,0.981745129294404,"logistic",43462,89,43373,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"chr2_26483503_G_A_A",NA,-0.223841132888876,1.05224014828195,0.799442129343035,0.831538984438956,"logistic",43462,3999,39463,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"chr2_26483503_G_A_A",NA,1.1114031720356,0.592586925177721,3.03861910984001,0.0607224865237505,"logistic",43462,7674,35788,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
296.1,"chr2_26483503_G_A_A",NA,-9.61496438540997,252.612428377909,6.67227632329131e-05,0.96963815383047,"logistic",43462,299,43163,0.0229634136505232,0.00013805163131011,0,"",FALSE,FALSE,FALSE,"Bipolar disorder",5,"Mental disorders","magenta",NA,"99"
