"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
555.1,"chr16_89284525_G_C_C",NA,-8.67100580019537,201.86084210033,0.000171486536262957,0.965737115944795,"logistic",43462,319,43143,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"chr16_89284525_G_C_C",NA,-9.61600036484644,197.312718750237,6.66536756151142e-05,0.961130624334353,"logistic",43462,960,42502,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"chr16_89284525_G_C_C",NA,1.37701570169799,0.782653654735369,3.96305701803181,0.0785063690066898,"logistic",43462,8550,34912,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"chr16_89284525_G_C_C",NA,-0.940623721531304,1.09370187183573,0.390384268333777,0.389768826104854,"logistic",43462,9153,34309,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"chr16_89284525_G_C_C",NA,-9.892477126474,120.270520175155,5.0553563194079e-05,0.934446414045517,"logistic",43462,2397,41065,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"chr16_89284525_G_C_C",NA,-9.23152531313841,540.179773153538,9.79037883421275e-05,0.986365033705563,"logistic",43462,81,43381,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"chr16_89284525_G_C_C",NA,0.795672678442989,1.08451644250546,2.21593110465142,0.463152416225731,"logistic",43462,2150,41312,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"chr16_89284525_G_C_C",NA,-8.9188043486126,330.962525830714,0.000133848184924031,0.978501145792213,"logistic",43462,157,43305,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"chr16_89284525_G_C_C",NA,-9.46095875927327,329.16018368345,7.7831933143732e-05,0.977069785367011,"logistic",43462,269,43193,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"chr16_89284525_G_C_C",NA,0.935211061282645,0.849364732550641,2.54775113261775,0.270865662161117,"logistic",43462,4246,39216,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"chr16_89284525_G_C_C",NA,1.58087439328087,0.85567178246684,4.85920280848003,0.0646711926104124,"logistic",43462,2692,40770,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"chr16_89284525_G_C_C",NA,-8.81835721488122,201.074937166154,0.000147991278516187,0.965019129889478,"logistic",43462,401,43061,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"chr16_89284525_G_C_C",NA,2.31423704488138,0.866234147644817,10.117201003089,0.00754890446353393,"logistic",43462,1582,41880,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"chr16_89284525_G_C_C",NA,-8.81452362944935,201.259701380072,0.000148559704584347,0.965066406622737,"logistic",43462,399,43063,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"chr16_89284525_G_C_C",NA,-8.42813700997956,331.348859248588,0.000218628413778623,0.979707323098525,"logistic",43462,88,43374,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"chr16_89284525_G_C_C",NA,1.80357654264993,0.832383965724655,6.07132302526488,0.0302531349892592,"logistic",43462,4935,38527,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"chr16_89284525_G_C_C",NA,-8.70205358160506,323.027768341278,0.000166244064452825,0.978508366231089,"logistic",43462,130,43332,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"chr16_89284525_G_C_C",NA,-9.07074435778365,197.836487270405,0.00011498091984201,0.963430042472091,"logistic",43462,305,43157,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"chr16_89284525_G_C_C",NA,-8.64423799419214,332.372532738036,0.000176138842833545,0.979251213917202,"logistic",43462,110,43352,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"chr16_89284525_G_C_C",NA,0.787226478356077,0.796213359330262,2.19729372547597,0.3228035933112,"logistic",43462,9689,33773,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"chr16_89284525_G_C_C",NA,-17.6210914696916,6226.21682266504,2.22462702924331e-08,0.9977418746472,"logistic",43462,2123,41339,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"chr16_89284525_G_C_C",NA,1.09561343759626,0.864510678905814,2.99101692297168,0.205040162722211,"logistic",43462,4045,39417,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"chr16_89284525_G_C_C",NA,3.66402889199075,0.85488987490366,39.0182268464607,1.81946859618498e-05,"logistic",43462,525,42937,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,TRUE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"chr16_89284525_G_C_C",NA,0.538906566844541,0.830692878797279,1.71413154883849,0.516504212640414,"logistic",43462,11373,32089,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"chr16_89284525_G_C_C",NA,1.28450359888087,0.813697468681384,3.61287407727706,0.114427616120946,"logistic",43462,10097,33365,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"chr16_89284525_G_C_C",NA,-17.0848369156497,10450.8717095377,3.803203843816e-08,0.998695637846687,"logistic",43462,305,43157,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"chr16_89284525_G_C_C",NA,1.3156929301397,1.12223675192423,3.72733287190199,0.241042735108832,"logistic",43462,2591,40871,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"chr16_89284525_G_C_C",NA,0.641056572104457,1.12546519163324,1.89848570703468,0.568954092427133,"logistic",43462,2154,41308,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"chr16_89284525_G_C_C",NA,-9.30099925567124,329.089591141123,9.13329209252717e-05,0.977452535596587,"logistic",43462,293,43169,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"chr16_89284525_G_C_C",NA,-17.6170611170309,6339.95806606459,2.23361115314209e-08,0.9977828933825,"logistic",43462,1251,42211,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"chr16_89284525_G_C_C",NA,1.47282823284675,1.42633753570772,4.36155320170786,0.301793723370715,"logistic",43462,3446,40016,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"chr16_89284525_G_C_C",NA,-17.8910448723399,6196.45459121672,1.69831379175303e-08,0.997696268335998,"logistic",43462,1355,42107,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"chr16_89284525_G_C_C",NA,-17.8158841684634,6288.96738348129,1.83087972518809e-08,0.997739692538499,"logistic",43462,1741,41721,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"chr16_89284525_G_C_C",NA,-9.20226202471294,200.078894168672,0.000100811106515331,0.963315695964329,"logistic",43462,577,42885,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"chr16_89284525_G_C_C",NA,-16.0719071612037,9465.7002098996,1.0472717923573e-07,0.998645264466364,"logistic",43462,1350,42112,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"chr16_89284525_G_C_C",NA,3.65935319309969,1.41782825732854,38.8362152138552,0.00985269683763236,"logistic",43462,369,43093,0.0133957743414012,8.05301182642308e-05,0,"",TRUE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"chr16_89284525_G_C_C",NA,1.26623690423398,0.923663449446651,3.54747791397911,0.170410626987173,"logistic",43462,5037,38425,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"chr16_89284525_G_C_C",NA,-9.60419967242816,199.913714303143,6.74448944226556e-05,0.961682989293703,"logistic",43462,661,42801,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"chr16_89284525_G_C_C",NA,-9.65166851506167,325.910201236938,6.43181616340834e-05,0.976374498952474,"logistic",43462,190,43272,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"chr16_89284525_G_C_C",NA,-9.50689123369855,201.906427472177,7.4337781682643e-05,0.962444980647561,"logistic",43462,734,42728,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"chr16_89284525_G_C_C",NA,0.397844866398017,1.11757880161578,1.48861307808478,0.721849401831845,"logistic",43462,2974,40488,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"chr16_89284525_G_C_C",NA,1.20915111421406,1.08830717052633,3.35063913502469,0.266551798385171,"logistic",43462,1932,41530,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"chr16_89284525_G_C_C",NA,-8.33183419235583,331.482827079506,0.000240730094392407,0.979947250947023,"logistic",43462,101,43361,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"chr16_89284525_G_C_C",NA,-10.3276249380802,121.75519462311,3.27166989851784e-05,0.932402212131741,"logistic",43462,2978,40484,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"chr16_89284525_G_C_C",NA,-8.85473974949906,547.939667208306,0.000142703750773585,0.987106696107404,"logistic",43462,56,43406,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"chr16_89284525_G_C_C",NA,-0.833525136495689,1.11100009151727,0.434514859189919,0.453105603888696,"logistic",43462,7995,35467,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"chr16_89284525_G_C_C",NA,-0.642594392790692,1.10905842317625,0.525926193415297,0.562315689604175,"logistic",43462,7377,36085,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"chr16_89284525_G_C_C",NA,-9.75846844773714,329.471873023465,5.78030828191307e-05,0.976371296936354,"logistic",43462,260,43202,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"chr16_89284525_G_C_C",NA,-8.72724855535529,330.412245825859,0.000162107874015132,0.97892775651537,"logistic",43462,137,43325,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"chr16_89284525_G_C_C",NA,-8.32443283219425,538.267040952873,0.00024251843443332,0.987661009916103,"logistic",43462,54,43408,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"chr16_89284525_G_C_C",NA,-8.82686469582959,199.161465711484,0.000146737585977934,0.964649215435419,"logistic",43462,359,43103,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"chr16_89284525_G_C_C",NA,-9.06564293189373,201.626262212644,0.0001155689851939,0.964137111938026,"logistic",43462,476,42986,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"chr16_89284525_G_C_C",NA,-8.93650531708443,325.957143335834,0.000131499788188126,0.978127779615374,"logistic",43462,130,43332,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"chr16_89284525_G_C_C",NA,0.773298338437048,1.11403466596269,2.16690165484975,0.487593112395143,"logistic",43462,2984,40478,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"chr16_89284525_G_C_C",NA,-8.71266321285785,540.375208652176,0.000164489599799995,0.987135978549023,"logistic",43462,55,43407,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"chr16_89284525_G_C_C",NA,-9.49244722687147,201.440767835761,7.54193091003496e-05,0.962415378647188,"logistic",43462,754,42708,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"chr16_89284525_G_C_C",NA,-9.33209069311101,542.187658880627,8.85369398934952e-05,0.986267552690771,"logistic",43462,55,43407,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"chr16_89284525_G_C_C",NA,-9.20495392406583,122.514504616293,0.000100540098090292,0.940108426512738,"logistic",43462,1526,41936,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"chr16_89284525_G_C_C",NA,-8.63951820574152,538.24284717026,0.000176972145869764,0.987193434653918,"logistic",43462,89,43373,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"chr16_89284525_G_C_C",NA,0.291796193537422,1.08538998591645,1.33883012759956,0.788052846192161,"logistic",43462,3999,39463,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"chr16_89284525_G_C_C",NA,-0.570154115696535,1.08654421852593,0.565438289068379,0.599763369095573,"logistic",43462,7674,35788,0.0133957743414012,8.05301182642308e-05,0,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
