"phenotype","snp","adjustment","beta","SE","OR","p","type","n_total","n_cases","n_controls","HWE_p","allele_freq","n_no_snp","note","p.value","bonferroni","fdr","description","groupnum","group","color","X","order_num"
402,"chr19_43997046_G_GA_GA",NA,-9.5089312207736,286.893046170276,7.41862881437903e-05,0.973559343428692,"logistic",43455,167,43288,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Portal hypertension",8,"Circulatory system","red",NA,"15"
415.2,"chr19_43997046_G_GA_GA",NA,3.3745598507035,1.07161090450771,29.2114235637034,0.00163800319351977,"logistic",43455,131,43324,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,FALSE,"Pulmonary hypertension",8,"Circulatory system","red",NA,"16"
394,"chr19_43997046_G_GA_GA",NA,-9.9211254895693,298.142846015763,4.91258350439447e-05,0.973454160331714,"logistic",43455,211,43244,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Rheumatic valve disorder",8,"Circulatory system","red",NA,"17"
430.1,"chr19_43997046_G_GA_GA",NA,-9.44575557421461,307.101386886786,7.90242670977304e-05,0.975462714586133,"logistic",43455,109,43346,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Subarachnoid haemorrhage",8,"Circulatory system","red",NA,"18"
430.3,"chr19_43997046_G_GA_GA",NA,-9.10768459007583,301.001699898482,0.000110810991193257,0.97586135819652,"logistic",43455,121,43334,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Subdural haematoma",8,"Circulatory system","red",NA,"19"
427.11,"chr19_43997046_G_GA_GA",NA,2.33025607166748,1.04145585289494,10.2805737596751,0.0252537670332476,"logistic",43455,276,43179,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,FALSE,"Supraventricular tachycardia",8,"Circulatory system","red",NA,"20"
452,"chr19_43997046_G_GA_GA",NA,-10.3561177330662,183.975550518496,3.1797663902371e-05,0.955110204848072,"logistic",43455,843,42612,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Venous thromboembolism",8,"Circulatory system","red",NA,"21"
747,"chr19_43997046_G_GA_GA",NA,-9.84615619999901,186.258874282257,5.29503328403964e-05,0.957841264525521,"logistic",43455,442,43013,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Congenital cardiac disease",15,"Congenital anomalies","mediumspringgreen",NA,"22"
751.21,"chr19_43997046_G_GA_GA",NA,-9.84154724478769,507.944804096618,5.31949418157801e-05,0.984541770550009,"logistic",43455,71,43384,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Cystic renal disease",15,"Congenital anomalies","mediumspringgreen",NA,"23"
704.1,"chr19_43997046_G_GA_GA",NA,0.995044179390676,1.02700214430359,2.7048438369924,0.332603927479535,"logistic",43455,703,42752,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Alopecia",13,"Dermatologic","firebrick",NA,"24"
707,"chr19_43997046_G_GA_GA",NA,-10.2167930765153,182.041721419021,3.6551326615578e-05,0.955243534630679,"logistic",43455,912,42543,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Chronic ulcer of skin",13,"Dermatologic","firebrick",NA,"25"
685,"chr19_43997046_G_GA_GA",NA,0.226186527361814,0.446873707588069,1.25380951324871,0.612749152787778,"logistic",43455,12421,31034,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Dermatitis",13,"Dermatologic","firebrick",NA,"26"
705.3,"chr19_43997046_G_GA_GA",NA,-10.2775745711692,309.430396979946,3.43958523811617e-05,0.97350353865211,"logistic",43455,219,43236,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Hidradenitis suppurativa",13,"Dermatologic","firebrick",NA,"27"
695.7,"chr19_43997046_G_GA_GA",NA,-10.1911665325365,182.26236610185,3.75001159671088e-05,0.955409668410219,"logistic",43455,658,42797,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Lichen planus",13,"Dermatologic","firebrick",NA,"28"
696.4,"chr19_43997046_G_GA_GA",NA,-10.231689966808,113.296240066388,3.60108611352703e-05,0.928041529379805,"logistic",43455,1493,41962,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Psoriasis",13,"Dermatologic","firebrick",NA,"29"
695.3,"chr19_43997046_G_GA_GA",NA,-10.2249002425704,182.813915773452,3.62561968904941e-05,0.955397057772778,"logistic",43455,607,42848,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Rosacea",13,"Dermatologic","firebrick",NA,"30"
690.1,"chr19_43997046_G_GA_GA",NA,1.01260581333516,0.556001143929148,2.75276486853368,0.068571942986899,"logistic",43455,2952,40503,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Seborrheic dermatitis",13,"Dermatologic","firebrick",NA,"31"
686,"chr19_43997046_G_GA_GA",NA,0.92965235893942,0.56083947623971,2.53362823129473,0.097396485539284,"logistic",43455,3119,40336,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Urticaria",13,"Dermatologic","firebrick",NA,"32"
694.1,"chr19_43997046_G_GA_GA",NA,-10.4067105662749,187.962007946648,3.02289474973304e-05,0.955846856765551,"logistic",43455,564,42891,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Vitiligo",13,"Dermatologic","firebrick",NA,"33"
530.13,"chr19_43997046_G_GA_GA",NA,-9.82841000867394,480.008014168766,5.38983868712725e-05,0.983664046317404,"logistic",43455,106,43349,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Barretts oesophagus",10,"Digestive","chartreuse4",NA,"34"
574.1,"chr19_43997046_G_GA_GA",NA,-0.0564759867459888,1.04047230798909,0.945089178889179,0.956712734709124,"logistic",43455,2499,40956,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Cholelithiasis",10,"Digestive","chartreuse4",NA,"35"
557.1,"chr19_43997046_G_GA_GA",NA,-8.98638196015619,300.633347004118,0.00012510189907435,0.976153584127891,"logistic",43455,147,43308,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Coeliac disease",10,"Digestive","chartreuse4",NA,"36"
563,"chr19_43997046_G_GA_GA",NA,0.462156882478925,0.466489300670233,1.58749433373718,0.321825879648607,"logistic",43455,9706,33749,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Constipation",10,"Digestive","chartreuse4",NA,"37"
555.1,"chr19_43997046_G_GA_GA",NA,-9.73281967434452,186.867353974329,5.93048377499564e-05,0.958461674783435,"logistic",43455,319,43136,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Crohns disease",10,"Digestive","chartreuse4",NA,"38"
562,"chr19_43997046_G_GA_GA",NA,1.26951923507906,1.06196262503366,3.55914104080762,0.231912725712125,"logistic",43455,960,42495,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Diverticular disease",10,"Digestive","chartreuse4",NA,"39"
535,"chr19_43997046_G_GA_GA",NA,0.276749822424956,0.534233811807087,1.31883638647026,0.604436448993675,"logistic",43455,8549,34906,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Gastritis and duodenitis",10,"Digestive","chartreuse4",NA,"40"
530.11,"chr19_43997046_G_GA_GA",NA,0.122157488532207,0.528191513601887,1.12993203910674,0.817101172899605,"logistic",43455,9152,34303,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Gastro-oesophageal reflux disease",10,"Digestive","chartreuse4",NA,"41"
565.1,"chr19_43997046_G_GA_GA",NA,-10.4946492796428,107.300950741846,2.76841840809932e-05,0.92208654649576,"logistic",43455,2396,41059,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Gastrointestinal polyp",10,"Digestive","chartreuse4",NA,"42"
556.11,"chr19_43997046_G_GA_GA",NA,4.45400466245335,0.803262136359056,85.9705385407208,2.94129661545439e-08,"logistic",43455,81,43374,0.0420940978276545,0.000253135427453688,7,"",TRUE,TRUE,TRUE,"Gastrointestinal angiodysplasia",10,"Digestive","chartreuse4",NA,"43"
564.1,"chr19_43997046_G_GA_GA",NA,0.585769507233292,0.745824694467619,1.79637277576761,0.432220029954881,"logistic",43455,2150,41305,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Irritable bowel syndrome",10,"Digestive","chartreuse4",NA,"44"
573.2,"chr19_43997046_G_GA_GA",NA,2.89608546032632,1.03921333276482,18.1031410216975,0.00532304129364,"logistic",43455,157,43298,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,FALSE,"Liver failure and transplant",10,"Digestive","chartreuse4",NA,"45"
571,"chr19_43997046_G_GA_GA",NA,2.31905101444263,1.04654073318187,10.1660223186431,0.0266969505881289,"logistic",43455,269,43186,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,FALSE,"Liver fibrosis, sclerosis and cirrhosis",10,"Digestive","chartreuse4",NA,"46"
571.4,"chr19_43997046_G_GA_GA",NA,1.06344561458263,0.529936978514731,2.89633346480853,0.0447773781731131,"logistic",43455,4245,39210,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,FALSE,"Fatty liver disease",10,"Digestive","chartreuse4",NA,"47"
530.12,"chr19_43997046_G_GA_GA",NA,-0.187900737112052,1.03839525101851,0.828696962003872,0.856404466522766,"logistic",43455,2692,40763,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Oesophagitis and oesophageal ulcer",10,"Digestive","chartreuse4",NA,"48"
577,"chr19_43997046_G_GA_GA",NA,-9.649651287136,184.278102789057,6.44480369759022e-05,0.958238171229537,"logistic",43455,400,43055,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Pancreatitis",10,"Digestive","chartreuse4",NA,"49"
531,"chr19_43997046_G_GA_GA",NA,0.434705968260313,1.05175012480458,1.54450885755345,0.6793745420856,"logistic",43455,1582,41873,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Peptic ulcer",10,"Digestive","chartreuse4",NA,"50"
555.2,"chr19_43997046_G_GA_GA",NA,-9.74814679866959,186.121840817916,5.84027956434056e-05,0.958229828012561,"logistic",43455,399,43056,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Ulcerative colitis",10,"Digestive","chartreuse4",NA,"51"
255.2,"chr19_43997046_G_GA_GA",NA,-10.3155961763995,508.83503305436,3.31126167868865e-05,0.983825620025768,"logistic",43455,88,43367,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Adrenal insufficiency",3,"Endocrine/Metabolic","deeppink",NA,"52"
250.7,"chr19_43997046_G_GA_GA",NA,0.506466689616678,0.701365802427419,1.6594175870261,0.470223844016567,"logistic",43455,4934,38521,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Diabetic eye",3,"Endocrine/Metabolic","deeppink",NA,"53"
252.1,"chr19_43997046_G_GA_GA",NA,-9.12478031837927,294.074077349346,0.000108932697738302,0.975246532088762,"logistic",43455,130,43325,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Hyperparathyroidism",3,"Endocrine/Metabolic","deeppink",NA,"54"
253.1,"chr19_43997046_G_GA_GA",NA,1.74125682360941,1.03633026638054,5.70450848005998,0.0929156485997683,"logistic",43455,304,43151,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Hyperprolactinaemia and prolactinoma",3,"Endocrine/Metabolic","deeppink",NA,"55"
253,"chr19_43997046_G_GA_GA",NA,-9.38131901530911,309.565878612061,8.42839573523573e-05,0.975824002036109,"logistic",43455,110,43345,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Hypopituitarism",3,"Endocrine/Metabolic","deeppink",NA,"56"
278.1,"chr19_43997046_G_GA_GA",NA,0.51753612961044,0.499997390335816,1.67788845289456,0.300632643869061,"logistic",43455,9687,33768,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Obesity",3,"Endocrine/Metabolic","deeppink",NA,"57"
256.4,"chr19_43997046_G_GA_GA",NA,0.537516376925279,0.77760276408226,1.71175023606103,0.489409686612671,"logistic",43455,2122,41333,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Polycystic ovarian syndrome",3,"Endocrine/Metabolic","deeppink",NA,"58"
245,"chr19_43997046_G_GA_GA",NA,0.0468456166656398,0.755856740733202,1.04796020899902,0.950581270923015,"logistic",43455,4044,39411,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Thyroid disease",3,"Endocrine/Metabolic","deeppink",NA,"59"
250.1,"chr19_43997046_G_GA_GA",NA,-9.83153356767057,183.167787122095,5.37302947395699e-05,0.957194089908164,"logistic",43455,525,42930,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Type 1 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"60"
250.2,"chr19_43997046_G_GA_GA",NA,0.633683504066851,0.542246391816264,1.88453951902348,0.242554145839323,"logistic",43455,11371,32084,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Type 2 Diabetes",3,"Endocrine/Metabolic","deeppink",NA,"61"
250.3,"chr19_43997046_G_GA_GA",NA,0.730296140679225,0.531069281012249,2.07569521445527,0.169087152685452,"logistic",43455,10095,33360,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Unspecified or rare diabetes",3,"Endocrine/Metabolic","deeppink",NA,"62"
620,"chr19_43997046_G_GA_GA",NA,-16.513379242787,5697.9875987647,6.73489016182186e-08,0.997687648196454,"logistic",43455,305,43150,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Cervical dysplasia",11,"Genitourinary","black",NA,"63"
585.3,"chr19_43997046_G_GA_GA",NA,1.08129728964457,0.824640867414539,2.94850213231512,0.189778658722132,"logistic",43455,2590,40865,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Chronic kidney disease",11,"Genitourinary","black",NA,"64"
626.2,"chr19_43997046_G_GA_GA",NA,-17.6105228221865,3460.56268824425,2.24826300830739e-08,0.995939647714498,"logistic",43455,2154,41301,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Dysmenorrhoea",11,"Genitourinary","black",NA,"65"
585.32,"chr19_43997046_G_GA_GA",NA,-10.1743357787964,294.253581083783,3.81366125173336e-05,0.972417232364894,"logistic",43455,293,43162,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"End stage renal disease",11,"Genitourinary","black",NA,"66"
615,"chr19_43997046_G_GA_GA",NA,-17.0275874074749,3400.84852150078,4.02728856344545e-08,0.996005116884687,"logistic",43455,1251,42204,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Endometriosis",11,"Genitourinary","black",NA,"67"
605,"chr19_43997046_G_GA_GA",NA,0.393051602158934,0.875840274187263,1.48149483568882,0.653596954237436,"logistic",43455,3446,40009,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Erectile dysfunction",11,"Genitourinary","black",NA,"68"
618,"chr19_43997046_G_GA_GA",NA,-16.8764754865037,3295.53065701458,4.68424737659668e-08,0.995914035772048,"logistic",43455,1355,42100,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Female genital prolapse",11,"Genitourinary","black",NA,"69"
626.8,"chr19_43997046_G_GA_GA",NA,0.123648935688913,1.04998783531617,1.13161853037742,0.906256037170357,"logistic",43455,1741,41714,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Female infertility",11,"Genitourinary","black",NA,"70"
580.1,"chr19_43997046_G_GA_GA",NA,-10.048684680684,182.718078054002,4.32425894837135e-05,0.956141993827762,"logistic",43455,576,42879,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Nephritides",11,"Genitourinary","black",NA,"71"
600,"chr19_43997046_G_GA_GA",NA,1.33962445341703,1.29077946943168,3.81760954590381,0.299343869551924,"logistic",43455,1349,42106,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Hyperplasia of prostate",11,"Genitourinary","black",NA,"72"
609,"chr19_43997046_G_GA_GA",NA,-17.4225715052513,9014.66016734031,2.71314706221664e-08,0.998457934974666,"logistic",43455,369,43086,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Male infertility",11,"Genitourinary","black",NA,"73"
626.1,"chr19_43997046_G_GA_GA",NA,0.153207939847241,0.678574491393234,1.16556732163632,0.821373230987232,"logistic",43455,5037,38418,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Menorrhagia and polymenorrhoea",11,"Genitourinary","black",NA,"74"
596.5,"chr19_43997046_G_GA_GA",NA,-10.1452350718702,181.971489584197,3.92627207041369e-05,0.955539546433479,"logistic",43455,661,42794,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Neuromuscular bladder dysfunction",11,"Genitourinary","black",NA,"75"
592.12,"chr19_43997046_G_GA_GA",NA,-9.93164770392106,296.024272833576,4.86116324963542e-05,0.973235904178104,"logistic",43455,190,43265,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Non-acute cystitis",11,"Genitourinary","black",NA,"76"
586.4,"chr19_43997046_G_GA_GA",NA,-10.3542600813862,186.774371585128,3.18567877849274e-05,0.955790109366858,"logistic",43455,734,42721,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Obstructive and reflux uropathy",11,"Genitourinary","black",NA,"77"
599.4,"chr19_43997046_G_GA_GA",NA,1.35231945950306,0.589906765598524,3.86638305729572,0.0218808921083278,"logistic",43455,2974,40481,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,FALSE,"Urinary Incontinence",11,"Genitourinary","black",NA,"78"
594,"chr19_43997046_G_GA_GA",NA,0.246777340617465,1.0333254411733,1.27989410061898,0.811246242720066,"logistic",43455,1931,41524,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Urinary calculus",11,"Genitourinary","black",NA,"79"
284,"chr19_43997046_G_GA_GA",NA,-9.11450080859513,306.84829714923,0.000110058247609744,0.976303436310328,"logistic",43455,101,43354,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Aplastic anaemias",4,"Hematopoietic","darkorange1",NA,"80"
281.13,"chr19_43997046_G_GA_GA",NA,-10.9742784534288,112.683887574646,1.71368669463942e-05,0.922416723577648,"logistic",43455,2978,40477,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Folate deficiency",4,"Hematopoietic","darkorange1",NA,"81"
289.5,"chr19_43997046_G_GA_GA",NA,3.73097884174622,1.04326836123951,41.7199253885882,0.000348570642444258,"logistic",43455,56,43399,0.0420940978276545,0.000253135427453688,7,"",TRUE,FALSE,TRUE,"Hyposplenism",4,"Hematopoietic","darkorange1",NA,"82"
280,"chr19_43997046_G_GA_GA",NA,-0.351850514602674,0.647270959356881,0.703385259942905,0.586723117623885,"logistic",43455,7993,35462,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Iron deficiency",4,"Hematopoietic","darkorange1",NA,"83"
285,"chr19_43997046_G_GA_GA",NA,0.222087807783002,0.57698142987671,1.24868101696241,0.700301675383817,"logistic",43455,7376,36079,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Other anaemias",4,"Hematopoietic","darkorange1",NA,"84"
282.9,"chr19_43997046_G_GA_GA",NA,1.91005564665445,1.0320648718187,6.75346459578595,0.0642108846984203,"logistic",43455,260,43195,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Other haemolytic anaemias",4,"Hematopoietic","darkorange1",NA,"85"
283,"chr19_43997046_G_GA_GA",NA,-9.41268892875904,301.851066712115,8.16810173592278e-05,0.975123420035953,"logistic",43455,137,43318,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Sarcoidosis",4,"Hematopoietic","darkorange1",NA,"86"
289.8,"chr19_43997046_G_GA_GA",NA,-9.59378740443564,496.818538060496,6.81508174904652e-05,0.984593451015589,"logistic",43455,54,43401,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Secondary polycythaemia",4,"Hematopoietic","darkorange1",NA,"87"
282.8,"chr19_43997046_G_GA_GA",NA,-9.51449775938711,185.603201282061,7.37744745577415e-05,0.95911629084256,"logistic",43455,358,43097,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Thalassaemia",4,"Hematopoietic","darkorange1",NA,"88"
287.3,"chr19_43997046_G_GA_GA",NA,1.62762460713477,1.02781471028181,5.09176539883499,0.113289818223936,"logistic",43455,476,42979,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Thrombocytopenia",4,"Hematopoietic","darkorange1",NA,"89"
286.8,"chr19_43997046_G_GA_GA",NA,-9.71532989940566,299.044220929444,6.03511895714833e-05,0.974082935593402,"logistic",43455,130,43325,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Thrombophilia",4,"Hematopoietic","darkorange1",NA,"90"
281.12,"chr19_43997046_G_GA_GA",NA,-0.0293680075734813,1.03949934659103,0.971059041621867,0.977461108484084,"logistic",43455,2983,40472,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Vitamin B12 deficiency",4,"Hematopoietic","darkorange1",NA,"91"
70.4,"chr19_43997046_G_GA_GA",NA,-9.52403112812339,489.802127002259,7.30744971612244e-05,0.984486391257779,"logistic",43455,55,43400,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Autoimmune liver disease",1,"Infectious diseases","blue",NA,"92"
70,"chr19_43997046_G_GA_GA",NA,-10.3054280153636,183.321218199573,3.34510288049057e-05,0.955170419958059,"logistic",43455,754,42701,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Chronic viral hepatitis",1,"Infectious diseases","blue",NA,"93"
71,"chr19_43997046_G_GA_GA",NA,-9.85760274580448,489.860323061601,5.23476900990068e-05,0.983945018883913,"logistic",43455,55,43400,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"HIV",1,"Infectious diseases","blue",NA,"94"
10,"chr19_43997046_G_GA_GA",NA,-10.1188622033684,113.332355038742,4.03119662676419e-05,0.928855534744936,"logistic",43455,1526,41929,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Tuberculosis",1,"Infectious diseases","blue",NA,"95"
313.1,"chr19_43997046_G_GA_GA",NA,-10.4166006508565,487.589821982493,2.99314541916545e-05,0.982955729796938,"logistic",43455,89,43366,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"ADHD and hyperkinetic disorders",5,"Mental disorders","magenta",NA,"96"
317,"chr19_43997046_G_GA_GA",NA,-0.812177142088465,1.02749849349833,0.443890600540847,0.42927014916233,"logistic",43455,3999,39456,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Alcohol dependence",5,"Mental disorders","magenta",NA,"97"
300,"chr19_43997046_G_GA_GA",NA,-0.36627276442751,0.626991419402003,0.693313664111316,0.559102523698865,"logistic",43455,7674,35781,0.0420940978276545,0.000253135427453688,7,"",FALSE,FALSE,FALSE,"Anxiety and phobia",5,"Mental disorders","magenta",NA,"98"
